0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -2959.80,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.16,클러스터 a 도착,(9.63,-0.45,0.00)
3.16,클러스터 a 수거 시작,(9.63,-0.45,0.00)
51.77,시뮬레이션 강제 종료됨,(15.73,0.32,-4.00)
51.77,총 이동 거리: 348.66m,(15.73,0.32,-4.00)
51.77,2분 이내 수거 비율: 28.6% (1078 / 3771),(15.73,0.32,-4.00)
51.77,장애물 충돌 횟수: 0,(15.73,0.32,-4.00)
