0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
2.82,장애물 회피 방향 적용: (-0.01, -0.01, -1.00),(12.50,-0.46,-4.90)
2.84,장애물 회피 방향 적용: (0.01, -0.01, -1.00),(12.64,-0.46,-4.88)
2.86,장애물 회피 방향 적용: (0.04, 0.00, -1.00),(12.78,-0.46,-4.86)
2.88,장애물 회피 방향 적용: (0.07, 0.00, -1.00),(12.93,-0.46,-4.84)
2.90,장애물 회피 방향 적용: (0.10, 0.00, -1.00),(13.07,-0.46,-4.82)
2.92,장애물 회피 방향 적용: (0.13, 0.00, -0.99),(13.21,-0.46,-4.80)
2.94,장애물 회피 방향 적용: (0.16, 0.00, -0.99),(13.36,-0.46,-4.78)
2.96,장애물 회피 방향 적용: (0.19, 0.00, -0.98),(13.51,-0.46,-4.76)
2.98,장애물 회피 방향 적용: (0.22, 0.00, -0.98),(13.66,-0.46,-4.74)
3.00,장애물 회피 방향 적용: (0.25, 0.00, -0.97),(13.81,-0.46,-4.72)
3.02,장애물 회피 방향 적용: (0.28, 0.00, -0.96),(13.97,-0.46,-4.70)
3.04,장애물 회피 방향 적용: (0.30, 0.00, -0.95),(14.12,-0.46,-4.68)
3.08,장애물 회피 방향 적용: (0.36, -0.01, -0.93),(14.39,-0.46,-4.55)
3.10,장애물 회피 방향 적용: (0.39, -0.02, -0.92),(14.55,-0.46,-4.53)
3.14,장애물 회피 방향 적용: (0.44, -0.03, -0.90),(14.83,-0.46,-4.40)
3.20,장애물 회피 방향 적용: (0.52, -0.04, -0.85),(15.21,-0.45,-4.15)
3.24,장애물 회피 방향 적용: (0.57, -0.06, -0.82),(15.48,-0.44,-4.02)
3.34,장애물 회피 방향 적용: (0.69, -0.09, -0.72),(16.09,-0.40,-3.55)
3.96,쓰레기 감지됨,(19.47,-0.43,0.15)
4.08,쓰레기 감지됨,(20.04,-0.45,0.95)
4.08,쓰레기 감지됨,(20.04,-0.45,0.95)
4.18,쓰레기 감지됨,(20.51,-0.43,1.63)
4.40,쓰레기 감지됨,(21.49,-0.38,3.15)
4.46,쓰레기 감지됨,(21.75,-0.37,3.56)
4.48,쓰레기 감지됨,(21.84,-0.37,3.70)
4.50,쓰레기 감지됨,(21.92,-0.37,3.84)
4.54,쓰레기 감지됨,(22.10,-0.37,4.12)
4.54,쓰레기 감지됨,(22.10,-0.37,4.12)
4.64,쓰레기 감지됨,(22.53,-0.39,4.82)
4.64,쓰레기 감지됨,(22.53,-0.39,4.82)
4.66,쓰레기 감지됨,(22.53,-0.42,4.87)
4.66,쓰레기 감지됨,(22.53,-0.42,4.87)
4.66,쓰레기 감지됨,(22.53,-0.42,4.87)
4.74,쓰레기 감지됨,(22.68,-0.47,5.26)
4.80,쓰레기 감지됨,(22.82,-0.48,5.57)
4.82,쓰레기 감지됨,(22.87,-0.48,5.67)
4.86,클러스터 a 도착,(22.92,-0.48,5.78)
4.86,클러스터 a 수거 시작,(22.92,-0.48,5.78)
4.88,쓰레기 감지됨,(22.91,-0.49,5.97)
4.88,쓰레기 감지됨,(22.91,-0.49,5.97)
4.96,쓰레기 감지됨,(22.65,-0.51,6.31)
4.96,쓰레기 감지됨,(22.65,-0.51,6.31)
5.02,쓰레기 감지됨,(22.46,-0.52,6.58)
5.04,쓰레기 감지됨,(22.40,-0.52,6.67)
5.08,쓰레기 감지됨,(22.27,-0.53,6.86)
5.10,쓰레기 감지됨,(22.20,-0.53,6.95)
5.14,쓰레기 감지됨,(22.07,-0.52,7.15)
5.16,쓰레기 감지됨,(22.00,-0.52,7.25)
5.22,쓰레기 감지됨,(21.79,-0.52,7.55)
5.26,쓰레기 감지됨,(21.65,-0.53,7.75)
5.30,쓰레기 감지됨,(21.50,-0.54,7.95)
5.36,쓰레기 감지됨,(21.26,-0.55,8.26)
5.38,쓰레기 감지됨,(21.18,-0.55,8.36)
5.54,쓰레기 감지됨,(20.53,-0.50,9.20)
5.56,쓰레기 감지됨,(20.44,-0.49,9.30)
5.56,쓰레기 감지됨,(20.44,-0.49,9.30)
5.58,쓰레기 감지됨,(20.35,-0.49,9.41)
5.58,쓰레기 감지됨,(20.35,-0.49,9.41)
5.60,쓰레기 감지됨,(20.26,-0.49,9.51)
5.64,쓰레기 감지됨,(20.08,-0.49,9.71)
5.74,쓰레기 감지됨,(19.58,-0.49,10.22)
5.76,쓰레기 감지됨,(19.48,-0.50,10.33)
5.80,쓰레기 감지됨,(19.27,-0.50,10.53)
5.84,쓰레기 감지됨,(19.06,-0.51,10.73)
6.02,쓰레기 감지됨,(18.09,-0.50,11.65)
6.02,쓰레기 감지됨,(18.09,-0.50,11.65)
6.02,쓰레기 감지됨,(18.09,-0.50,11.65)
6.06,쓰레기 감지됨,(17.87,-0.49,11.86)
6.12,쓰레기 감지됨,(17.58,-0.53,12.07)
6.16,쓰레기 감지됨,(17.41,-0.58,12.15)
6.20,쓰레기 감지됨,(17.24,-0.61,12.24)
6.28,쓰레기 감지됨,(16.87,-0.64,12.44)
6.30,쓰레기 감지됨,(16.77,-0.64,12.50)
6.32,쓰레기 감지됨,(16.68,-0.64,12.55)
6.32,쓰레기 감지됨,(16.68,-0.64,12.55)
6.32,쓰레기 감지됨,(16.68,-0.64,12.55)
6.36,쓰레기 감지됨,(16.48,-0.65,12.67)
6.36,쓰레기 감지됨,(16.48,-0.65,12.67)
6.44,쓰레기 감지됨,(16.09,-0.65,12.94)
6.47,장애물 충돌 횟수: 0,(16.00,-0.65,13.00)
