0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
4.62,클러스터 a 도착,(21.35,-0.45,6.63)
4.62,클러스터 a 수거 시작,(21.35,-0.45,6.63)
57.88,클러스터 a 수거 완료,(34.99,-0.27,-3.96)
57.88,클러스터 a → b,(34.99,-0.27,-3.96)
57.88,알고리즘 사용됨: Predictive(AStar),(34.99,-0.27,-3.96)
57.88,클러스터 b로 이동 시작,(34.99,-0.27,-3.96)
64.82,클러스터 b 도착,(-14.64,-1.43,14.42)
64.82,클러스터 b 수거 시작,(-14.64,-1.43,14.42)
74.98,시뮬레이션 강제 종료됨,(-28.32,-1.78,13.22)
74.98,총 이동 거리: 489.15m,(-28.32,-1.78,13.22)
74.98,2분 이내 수거 비율: 53.7% (1241 / 2312),(-28.32,-1.78,13.22)
74.98,장애물 충돌 횟수: 0,(-28.32,-1.78,13.22)
