0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -2959.80,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.50,클러스터 a 도착,(9.26,-0.44,0.11)
3.50,클러스터 a 수거 시작,(9.26,-0.44,0.11)
60.28,클러스터 a 수거 완료,(24.87,-0.20,-7.36)
60.28,[선택 이유: c] 거리: 56.3, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -1943.70,(24.87,-0.20,-7.36)
60.28,클러스터 a → c,(24.87,-0.20,-7.36)
60.28,알고리즘 사용됨: Predictive,(24.87,-0.20,-7.36)
60.28,클러스터 c로 이동 시작,(24.87,-0.20,-7.36)
65.88,클러스터 c 도착,(-18.48,-0.41,-16.87)
65.88,클러스터 c 수거 시작,(-18.48,-0.41,-16.87)
96.98,클러스터 c 수거 완료,(-42.27,0.22,-5.90)
96.98,[선택 이유: b] 거리: 46.6, 쓰레기 수: 600, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -1138.43,(-42.27,0.22,-5.90)
96.98,클러스터 c → b,(-42.27,0.22,-5.90)
96.98,알고리즘 사용됨: Predictive,(-42.27,0.22,-5.90)
96.98,클러스터 b로 이동 시작,(-42.27,0.22,-5.90)
102.56,클러스터 b 도착,(-24.07,-0.41,30.17)
102.56,클러스터 b 수거 시작,(-24.07,-0.41,30.17)
123.31,시뮬레이션 강제 종료됨,(-16.29,-0.11,25.43)
123.31,총 이동 거리: 794.43m,(-16.29,-0.11,25.43)
123.31,2분 이내 수거 비율: 59.2% (2243 / 3787),(-16.29,-0.11,25.43)
123.31,장애물 충돌 횟수: 0,(-16.29,-0.11,25.43)
