0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -2959.80,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.34,클러스터 a 도착,(10.01,-0.41,-0.06)
3.34,클러스터 a 수거 시작,(10.01,-0.41,-0.06)
35.12,장애물 트리거 충돌: buoy(Clone),(14.60,-0.39,9.06)
40.12,장애물 트리거 충돌: Small_Rock_001(Clone),(23.24,-0.77,14.88)
40.36,장애물 트리거 충돌: Small_Rock_001_LOD0,(23.96,-0.72,16.45)
40.36,장애물 트리거 충돌: Small_Rock_001_LOD1,(23.96,-0.72,16.45)
40.36,장애물 트리거 충돌: Small_Rock_001(Clone),(23.96,-0.72,16.45)
40.36,장애물 트리거 충돌: Small_Rock_001_LOD2,(23.96,-0.72,16.45)
56.34,클러스터 a 수거 완료,(25.74,0.10,-7.01)
56.34,[선택 이유: c] 거리: 57.2, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 1, 최종 점수: -1939.76,(25.74,0.10,-7.01)
56.34,클러스터 a → c,(25.74,0.10,-7.01)
56.34,알고리즘 사용됨: Predictive,(25.74,0.10,-7.01)
56.34,클러스터 c로 이동 시작,(25.74,0.10,-7.01)
62.04,클러스터 c 도착,(-18.49,-0.54,-16.73)
62.04,클러스터 c 수거 시작,(-18.49,-0.54,-16.73)
71.60,장애물 트리거 충돌: Small_Rock_000_LOD1,(-20.23,-0.74,-29.04)
71.60,장애물 트리거 충돌: Small_Rock_000(Clone),(-20.23,-0.74,-29.04)
71.60,장애물 트리거 충돌: Small_Rock_000_LOD2,(-20.23,-0.74,-29.04)
71.60,장애물 트리거 충돌: Small_Rock_000_LOD0,(-20.23,-0.74,-29.04)
71.98,장애물 트리거 충돌: Small_Rock_000(Clone),(-18.04,-0.91,-28.22)
78.46,장애물 트리거 충돌: buoy(Clone),(-34.52,-0.41,-20.44)
82.89,시뮬레이션 강제 종료됨,(-29.11,-0.20,-13.28)
82.89,총 이동 거리: 566.05m,(-29.11,-0.20,-13.28)
82.89,2분 이내 수거 비율: 51.3% (1934 / 3771),(-29.11,-0.20,-13.28)
82.89,장애물 충돌 횟수: 12,(-29.11,-0.20,-13.28)
