17.86,장애물 회피 방향 적용: (-0.84, -0.07, 0.54),(14.79,-0.40,20.58)
17.90,장애물 회피 방향 적용: (-0.81, -0.07, 0.58),(14.94,-0.38,20.76)
17.92,장애물 회피 방향 적용: (-0.80, -0.07, 0.59),(14.98,-0.38,20.87)
17.96,장애물 회피 방향 적용: (-0.77, -0.07, 0.63),(15.13,-0.36,21.05)
18.00,장애물 회피 방향 적용: (-0.74, -0.06, 0.67),(15.30,-0.34,21.23)
18.04,장애물 회피 방향 적용: (-0.71, -0.06, 0.70),(15.46,-0.31,21.41)
18.08,장애물 회피 방향 적용: (-0.67, -0.05, 0.74),(15.63,-0.29,21.60)
24.70,장애물 회피 방향 적용: (0.41, -0.12, 0.90),(22.62,-0.64,22.13)
24.72,장애물 회피 방향 적용: (0.40, -0.13, 0.91),(22.54,-0.69,22.17)
24.76,장애물 회피 방향 적용: (0.39, -0.14, 0.91),(22.38,-0.75,22.14)
24.78,장애물 회피 방향 적용: (0.39, -0.15, 0.91),(22.30,-0.79,22.18)
24.80,장애물 회피 방향 적용: (0.39, -0.16, 0.91),(22.21,-0.84,22.23)
24.82,장애물 회피 방향 적용: (0.39, -0.17, 0.91),(22.12,-0.89,22.27)
24.84,장애물 회피 방향 적용: (0.38, -0.18, 0.91),(22.03,-0.94,22.31)
24.86,장애물 회피 방향 적용: (0.37, -0.19, 0.91),(21.94,-0.98,22.35)
24.88,장애물 회피 방향 적용: (0.36, -0.20, 0.91),(21.84,-1.03,22.39)
24.90,장애물 회피 방향 적용: (0.35, -0.21, 0.91),(21.75,-1.07,22.43)
24.92,장애물 회피 방향 적용: (0.33, -0.22, 0.92),(21.65,-1.12,22.46)
24.96,장애물 회피 방향 적용: (0.30, -0.23, 0.93),(21.46,-1.15,22.42)
24.98,장애물 회피 방향 적용: (0.28, -0.24, 0.93),(21.36,-1.18,22.45)
25.00,장애물 회피 방향 적용: (0.26, -0.24, 0.94),(21.25,-1.21,22.48)
25.02,장애물 회피 방향 적용: (0.24, -0.25, 0.94),(21.15,-1.24,22.52)
25.04,장애물 회피 방향 적용: (0.21, -0.25, 0.94),(21.04,-1.26,22.55)
25.06,장애물 회피 방향 적용: (0.19, -0.25, 0.95),(20.93,-1.28,22.57)
25.08,장애물 회피 방향 적용: (0.17, -0.26, 0.95),(20.82,-1.30,22.60)
25.10,장애물 회피 방향 적용: (0.17, -0.26, 0.95),(20.71,-1.30,22.63)
25.12,장애물 회피 방향 적용: (0.16, -0.26, 0.95),(20.60,-1.31,22.66)
25.14,장애물 회피 방향 적용: (0.16, -0.26, 0.95),(20.48,-1.31,22.69)
25.16,장애물 회피 방향 적용: (0.16, -0.26, 0.95),(20.37,-1.31,22.71)
25.20,장애물 회피 방향 적용: (0.14, -0.25, 0.96),(20.17,-1.26,22.66)
25.22,장애물 회피 방향 적용: (0.11, -0.25, 0.96),(20.06,-1.25,22.69)
25.24,장애물 회피 방향 적용: (0.09, -0.25, 0.96),(19.95,-1.24,22.71)
25.26,장애물 회피 방향 적용: (0.07, -0.24, 0.97),(19.83,-1.23,22.74)
25.28,장애물 회피 방향 적용: (0.04, -0.24, 0.97),(19.71,-1.22,22.76)
25.30,장애물 회피 방향 적용: (0.02, -0.24, 0.97),(19.59,-1.21,22.78)
25.32,장애물 회피 방향 적용: (-0.01, -0.24, 0.97),(19.47,-1.20,22.80)
25.34,장애물 회피 방향 적용: (-0.03, -0.23, 0.97),(19.35,-1.19,22.82)
25.38,장애물 회피 방향 적용: (-0.04, -0.23, 0.97),(19.14,-1.14,22.75)
25.40,장애물 회피 방향 적용: (-0.05, -0.22, 0.97),(19.02,-1.13,22.77)
25.42,장애물 회피 방향 적용: (-0.06, -0.22, 0.97),(18.89,-1.13,22.79)
25.44,장애물 회피 방향 적용: (-0.10, -0.22, 0.97),(18.76,-1.12,22.80)
25.48,장애물 회피 방향 적용: (-0.11, -0.21, 0.97),(18.54,-1.08,22.73)
25.50,장애물 회피 방향 적용: (-0.13, -0.21, 0.97),(18.41,-1.07,22.74)
25.52,장애물 회피 방향 적용: (-0.15, -0.21, 0.97),(18.28,-1.07,22.75)
25.56,장애물 회피 방향 적용: (-0.20, -0.20, 0.96),(18.06,-1.03,22.67)
25.58,장애물 회피 방향 적용: (-0.23, -0.20, 0.95),(17.92,-1.03,22.68)
25.62,장애물 회피 방향 적용: (-0.27, -0.20, 0.94),(17.70,-1.00,22.59)
25.64,장애물 회피 방향 적용: (-0.30, -0.19, 0.93),(17.56,-1.00,22.59)
25.68,장애물 회피 방향 적용: (-0.34, -0.19, 0.92),(17.34,-0.97,22.50)
25.72,장애물 회피 방향 적용: (-0.39, -0.18, 0.90),(17.12,-0.94,22.40)
25.74,장애물 회피 방향 적용: (-0.41, -0.18, 0.90),(16.97,-0.94,22.40)
25.78,장애물 회피 방향 적용: (-0.45, -0.18, 0.87),(16.74,-0.91,22.29)
25.84,장애물 회피 방향 적용: (-0.51, -0.17, 0.84),(16.44,-0.86,22.08)
25.88,장애물 회피 방향 적용: (-0.56, -0.16, 0.81),(16.21,-0.83,21.96)
25.92,장애물 회피 방향 적용: (-0.60, -0.15, 0.78),(15.98,-0.81,21.83)
26.00,장애물 회피 방향 적용: (-0.68, -0.15, 0.72),(15.61,-0.75,21.49)
26.08,장애물 회피 방향 적용: (-0.75, -0.14, 0.64),(15.25,-0.73,21.13)
26.20,장애물 회피 방향 적용: (-0.85, -0.13, 0.52),(14.77,-0.68,20.50)
26.52,장애물 회피 방향 적용: (-0.97, -0.12, 0.23),(13.99,-0.61,18.41)
26.66,장애물 회피 방향 적용: (-0.97, -0.13, 0.20),(13.77,-0.65,17.45)
26.76,장애물 회피 방향 적용: (-0.98, -0.14, 0.17),(13.66,-0.70,16.77)
26.84,장애물 회피 방향 적용: (-0.99, -0.15, 0.07),(13.62,-0.75,16.22)
26.90,장애물 회피 방향 적용: (-0.99, -0.15, -0.01),(13.61,-0.78,15.82)
26.94,장애물 회피 방향 적용: (-0.99, -0.16, -0.03),(13.60,-0.80,15.56)
26.98,장애물 회피 방향 적용: (-0.98, -0.17, -0.06),(13.61,-0.82,15.31)
27.02,장애물 회피 방향 적용: (-0.98, -0.17, -0.11),(13.64,-0.84,15.08)
27.06,장애물 회피 방향 적용: (-0.97, -0.18, -0.16),(13.68,-0.86,14.82)
27.12,장애물 회피 방향 적용: (-0.96, -0.17, -0.24),(13.78,-0.82,14.44)
27.16,장애물 회피 방향 적용: (-0.94, -0.17, -0.29),(13.82,-0.81,14.18)
27.22,장애물 회피 방향 적용: (-0.92, -0.16, -0.36),(13.94,-0.79,13.81)
27.30,장애물 회피 방향 적용: (-0.87, -0.16, -0.46),(14.16,-0.77,13.33)
27.42,장애물 회피 방향 적용: (-0.81, -0.17, -0.56),(14.57,-0.74,12.67)
27.52,장애물 회피 방향 적용: (-0.73, -0.17, -0.67),(14.97,-0.72,12.16)
27.62,장애물 회피 방향 적용: (-0.63, -0.17, -0.76),(15.44,-0.71,11.72)
27.70,장애물 회피 방향 적용: (-0.58, -0.15, -0.80),(15.84,-0.72,11.40)
27.76,장애물 회피 방향 적용: (-0.54, -0.15, -0.83),(16.15,-0.74,11.18)
27.82,장애물 회피 방향 적용: (-0.48, -0.15, -0.87),(16.47,-0.74,11.01)
27.86,장애물 회피 방향 적용: (-0.44, -0.15, -0.89),(16.67,-0.75,10.89)
27.90,장애물 회피 방향 적용: (-0.40, -0.15, -0.90),(16.87,-0.77,10.81)
27.94,장애물 회피 방향 적용: (-0.38, -0.16, -0.91),(17.07,-0.78,10.75)
27.98,장애물 회피 방향 적용: (-0.37, -0.15, -0.92),(17.29,-0.74,10.68)
28.00,장애물 회피 방향 적용: (-0.39, -0.15, -0.91),(17.40,-0.74,10.59)
28.04,장애물 회피 방향 적용: (-0.35, -0.14, -0.93),(17.63,-0.71,10.53)
28.06,장애물 회피 방향 적용: (-0.39, -0.14, -0.91),(17.75,-0.71,10.44)
28.10,장애물 회피 방향 적용: (-0.35, -0.14, -0.93),(17.98,-0.68,10.39)
28.12,장애물 회피 방향 적용: (-0.32, -0.15, -0.93),(18.10,-0.68,10.31)
28.16,장애물 회피 방향 적용: (-0.28, -0.15, -0.95),(18.34,-0.67,10.26)
28.18,장애물 회피 방향 적용: (-0.25, -0.15, -0.96),(18.47,-0.67,10.18)
28.22,장애물 회피 방향 적용: (-0.20, -0.14, -0.97),(18.71,-0.66,10.14)
28.26,장애물 회피 방향 적용: (-0.15, -0.14, -0.98),(18.95,-0.64,10.11)
28.30,장애물 회피 방향 적용: (-0.10, -0.14, -0.98),(19.20,-0.63,10.08)
28.34,장애물 회피 방향 적용: (-0.05, -0.14, -0.99),(19.46,-0.62,10.05)
28.38,장애물 회피 방향 적용: (-0.04, -0.13, -0.99),(19.71,-0.61,10.04)
28.42,장애물 회피 방향 적용: (-0.02, -0.12, -0.99),(19.97,-0.59,10.02)
28.46,장애물 회피 방향 적용: (-0.02, -0.12, -0.99),(20.23,-0.57,10.01)
28.50,장애물 회피 방향 적용: (-0.04, -0.12, -0.99),(20.50,-0.56,10.01)
28.54,장애물 회피 방향 적용: (-0.01, -0.11, -0.99),(20.76,-0.55,10.01)
28.58,장애물 회피 방향 적용: (0.04, -0.11, -0.99),(21.03,-0.54,10.01)
28.62,장애물 회피 방향 적용: (0.07, -0.12, -0.99),(21.30,-0.54,10.02)
28.66,장애물 회피 방향 적용: (0.12, -0.12, -0.99),(21.58,-0.54,10.03)
28.70,장애물 회피 방향 적용: (0.18, -0.12, -0.98),(21.86,-0.54,10.05)
28.76,장애물 회피 방향 적용: (0.26, -0.11, -0.96),(22.26,-0.53,10.14)
28.84,장애물 회피 방향 적용: (0.33, -0.11, -0.94),(22.79,-0.51,10.31)
28.92,장애물 회피 방향 적용: (0.35, -0.10, -0.93),(23.33,-0.48,10.52)
29.00,장애물 회피 방향 적용: (0.45, -0.09, -0.89),(23.87,-0.45,10.74)
29.08,장애물 회피 방향 적용: (0.53, -0.09, -0.84),(24.28,-0.45,10.98)
29.12,장애물 회피 방향 적용: (0.56, -0.09, -0.82),(24.42,-0.47,11.07)
29.16,장애물 회피 방향 적용: (0.59, -0.10, -0.80),(24.57,-0.48,11.17)
29.22,장애물 회피 방향 적용: (0.62, -0.10, -0.78),(24.79,-0.48,11.36)
29.28,장애물 회피 방향 적용: (0.67, -0.10, -0.74),(25.02,-0.47,11.54)
29.62,장애물 감지됨: Small_Rock_001(Clone),(26.48,-0.34,12.97)
29.62,장애물 감지됨: Small_Rock_001_LOD2,(26.48,-0.34,12.97)
29.62,장애물 감지됨: Small_Rock_001_LOD0,(26.48,-0.34,12.97)
29.62,장애물 감지됨: Small_Rock_001_LOD1,(26.48,-0.34,12.97)
29.62,장애물 회피 방향 적용: (-0.40, -0.06, -0.91),(26.48,-0.34,12.97)
29.64,장애물 회피 방향 적용: (-0.38, -0.07, -0.92),(26.60,-0.34,12.93)
29.66,장애물 회피 방향 적용: (-0.36, -0.07, -0.93),(26.73,-0.35,12.90)
29.68,장애물 회피 방향 적용: (-0.33, -0.07, -0.94),(26.86,-0.35,12.86)
29.70,장애물 회피 방향 적용: (-0.31, -0.07, -0.95),(26.98,-0.35,12.83)
29.72,장애물 회피 방향 적용: (-0.28, -0.07, -0.96),(27.11,-0.36,12.80)
29.74,장애물 회피 방향 적용: (-0.25, -0.07, -0.96),(27.24,-0.36,12.77)
29.76,장애물 회피 방향 적용: (-0.23, -0.07, -0.97),(27.38,-0.36,12.75)
29.78,장애물 회피 방향 적용: (-0.20, -0.07, -0.98),(27.51,-0.37,12.72)
29.80,장애물 회피 방향 적용: (-0.17, -0.07, -0.98),(27.64,-0.37,12.70)
29.82,장애물 회피 방향 적용: (-0.14, -0.07, -0.99),(27.78,-0.37,12.68)
29.84,장애물 회피 방향 적용: (-0.12, -0.07, -0.99),(27.92,-0.38,12.65)
29.86,장애물 회피 방향 적용: (-0.09, -0.07, -0.99),(28.06,-0.38,12.63)
29.88,장애물 회피 방향 적용: (-0.06, -0.07, -1.00),(28.20,-0.39,12.61)
29.90,장애물 회피 방향 적용: (-0.03, -0.08, -1.00),(28.34,-0.39,12.59)
29.92,장애물 회피 방향 적용: (0.00, -0.08, -1.00),(28.48,-0.39,12.57)
29.94,장애물 회피 방향 적용: (0.03, -0.08, -1.00),(28.62,-0.39,12.56)
29.96,장애물 회피 방향 적용: (0.06, -0.08, -1.00),(28.77,-0.40,12.54)
30.00,장애물 회피 방향 적용: (0.06, -0.07, -1.00),(29.01,-0.39,12.62)
30.02,장애물 회피 방향 적용: (0.06, -0.07, -1.00),(29.15,-0.39,12.61)
30.04,장애물 회피 방향 적용: (0.09, -0.07, -0.99),(29.30,-0.39,12.59)
30.06,장애물 회피 방향 적용: (0.09, -0.07, -0.99),(29.45,-0.39,12.58)
30.10,장애물 회피 방향 적용: (0.13, -0.07, -0.99),(29.69,-0.39,12.66)
30.12,장애물 회피 방향 적용: (0.16, -0.07, -0.98),(29.84,-0.39,12.65)
30.16,장애물 회피 방향 적용: (0.18, -0.07, -0.98),(30.08,-0.39,12.73)
30.18,장애물 회피 방향 적용: (0.18, -0.07, -0.98),(30.24,-0.39,12.72)
30.22,장애물 회피 방향 적용: (0.18, -0.07, -0.98),(30.49,-0.39,12.80)
30.24,장애물 회피 방향 적용: (0.19, -0.07, -0.98),(30.64,-0.39,12.79)
30.28,장애물 회피 방향 적용: (0.24, -0.07, -0.97),(30.90,-0.38,12.87)
30.32,장애물 회피 방향 적용: (0.29, -0.07, -0.95),(31.16,-0.37,12.95)
30.34,장애물 회피 방향 적용: (0.32, -0.06, -0.94),(31.32,-0.36,12.95)
30.40,장애물 회피 방향 적용: (0.40, -0.06, -0.92),(31.68,-0.32,13.13)
30.44,장애물 회피 방향 적용: (0.45, -0.05, -0.89),(31.93,-0.30,13.22)
30.50,장애물 회피 방향 적용: (0.52, -0.04, -0.85),(32.28,-0.27,13.42)
30.56,장애물 회피 방향 적용: (0.59, -0.04, -0.81),(32.63,-0.24,13.63)
30.68,장애물 회피 방향 적용: (0.69, -0.03, -0.72),(33.26,-0.20,14.16)
30.82,장애물 회피 방향 적용: (0.77, -0.03, -0.63),(33.95,-0.19,14.86)
35.84,장애물 감지됨: Small_Rock_001(Clone),(34.48,-0.66,20.61)
35.84,장애물 회피 방향 적용: (0.90, -0.13, 0.42),(34.48,-0.66,20.61)
35.86,장애물 회피 방향 적용: (0.90, -0.14, 0.40),(34.48,-0.69,20.49)
35.88,장애물 회피 방향 적용: (0.91, -0.14, 0.38),(34.47,-0.72,20.37)
35.90,장애물 회피 방향 적용: (0.92, -0.15, 0.36),(34.47,-0.76,20.25)
35.92,장애물 회피 방향 적용: (0.93, -0.16, 0.34),(34.47,-0.79,20.13)
35.94,장애물 회피 방향 적용: (0.93, -0.17, 0.32),(34.47,-0.83,20.01)
35.96,장애물 회피 방향 적용: (0.94, -0.18, 0.29),(34.47,-0.86,19.89)
35.98,장애물 회피 방향 적용: (0.95, -0.19, 0.27),(34.47,-0.90,19.76)
36.00,장애물 회피 방향 적용: (0.95, -0.20, 0.24),(34.46,-0.93,19.64)
36.02,장애물 회피 방향 적용: (0.95, -0.20, 0.22),(34.46,-0.97,19.51)
36.04,장애물 회피 방향 적용: (0.96, -0.21, 0.19),(34.46,-1.00,19.38)
36.06,장애물 회피 방향 적용: (0.96, -0.21, 0.17),(34.45,-1.03,19.25)
36.08,장애물 회피 방향 적용: (0.97, -0.21, 0.15),(34.45,-1.06,19.12)
36.10,장애물 회피 방향 적용: (0.97, -0.22, 0.12),(34.44,-1.08,18.99)
36.12,장애물 회피 방향 적용: (0.97, -0.23, 0.09),(34.44,-1.10,18.86)
36.14,장애물 회피 방향 적용: (0.97, -0.23, 0.07),(34.43,-1.12,18.73)
36.16,장애물 회피 방향 적용: (0.97, -0.23, 0.04),(34.43,-1.13,18.60)
36.18,장애물 회피 방향 적용: (0.97, -0.24, 0.03),(34.43,-1.14,18.47)
36.20,장애물 회피 방향 적용: (0.97, -0.24, 0.03),(34.42,-1.15,18.34)
36.22,장애물 회피 방향 적용: (0.97, -0.24, 0.03),(34.42,-1.16,18.21)
36.24,장애물 회피 방향 적용: (0.97, -0.24, 0.01),(34.41,-1.16,18.08)
36.26,장애물 회피 방향 적용: (0.97, -0.25, -0.02),(34.41,-1.17,17.95)
36.28,장애물 회피 방향 적용: (0.97, -0.25, -0.04),(34.40,-1.18,17.82)
36.30,장애물 회피 방향 적용: (0.97, -0.25, -0.07),(34.40,-1.18,17.69)
36.32,장애물 회피 방향 적용: (0.96, -0.25, -0.10),(34.39,-1.19,17.56)
36.34,장애물 회피 방향 적용: (0.96, -0.25, -0.13),(34.39,-1.19,17.42)
36.36,장애물 회피 방향 적용: (0.96, -0.25, -0.16),(34.38,-1.18,17.29)
36.38,장애물 회피 방향 적용: (0.95, -0.24, -0.19),(34.37,-1.18,17.15)
36.40,장애물 회피 방향 적용: (0.94, -0.24, -0.22),(34.36,-1.18,17.01)
36.42,장애물 회피 방향 적용: (0.94, -0.24, -0.25),(34.35,-1.17,16.88)
36.44,장애물 회피 방향 적용: (0.93, -0.24, -0.28),(34.34,-1.16,16.74)
36.46,장애물 회피 방향 적용: (0.92, -0.23, -0.31),(34.33,-1.14,16.60)
36.48,장애물 회피 방향 적용: (0.91, -0.23, -0.34),(34.32,-1.13,16.45)
36.50,장애물 회피 방향 적용: (0.90, -0.22, -0.36),(34.31,-1.11,16.31)
36.52,장애물 회피 방향 적용: (0.89, -0.22, -0.39),(34.30,-1.10,16.17)
36.54,장애물 회피 방향 적용: (0.88, -0.22, -0.42),(34.29,-1.08,16.02)
36.56,장애물 회피 방향 적용: (0.87, -0.21, -0.44),(34.27,-1.07,15.88)
36.58,장애물 회피 방향 적용: (0.86, -0.21, -0.47),(34.26,-1.05,15.73)
36.60,장애물 회피 방향 적용: (0.85, -0.20, -0.49),(34.24,-1.04,15.59)
36.62,장애물 회피 방향 적용: (0.83, -0.20, -0.52),(34.23,-1.02,15.44)
36.68,장애물 회피 방향 적용: (0.79, -0.18, -0.59),(34.00,-0.95,15.10)
36.74,장애물 회피 방향 적용: (0.74, -0.17, -0.65),(33.77,-0.87,14.75)
38.44,장애물 회피 방향 적용: (-0.14, -0.13, 0.98),(21.85,-0.67,8.74)
38.50,장애물 회피 방향 적용: (-0.23, -0.13, 0.96),(21.42,-0.68,8.67)
38.56,장애물 회피 방향 적용: (-0.29, -0.14, 0.95),(21.13,-0.71,8.54)
38.58,장애물 회피 방향 적용: (-0.29, -0.15, 0.95),(21.15,-0.75,8.56)
38.60,장애물 회피 방향 적용: (-0.28, -0.16, 0.95),(21.17,-0.80,8.58)
38.62,장애물 회피 방향 적용: (-0.27, -0.16, 0.95),(21.19,-0.84,8.60)
38.66,장애물 회피 방향 적용: (-0.28, -0.17, 0.95),(21.21,-0.88,8.52)
38.68,장애물 회피 방향 적용: (-0.27, -0.18, 0.95),(21.23,-0.92,8.55)
38.70,장애물 회피 방향 적용: (-0.27, -0.19, 0.95),(21.25,-0.96,8.57)
38.74,장애물 회피 방향 적용: (-0.27, -0.20, 0.94),(21.27,-0.99,8.51)
38.76,장애물 회피 방향 적용: (-0.26, -0.20, 0.94),(21.29,-1.03,8.53)
38.78,장애물 회피 방향 적용: (-0.25, -0.21, 0.94),(21.32,-1.06,8.56)
38.82,장애물 회피 방향 적용: (-0.25, -0.21, 0.94),(21.34,-1.07,8.51)
38.84,장애물 회피 방향 적용: (-0.24, -0.22, 0.94),(21.37,-1.11,8.54)
38.86,장애물 회피 방향 적용: (-0.24, -0.22, 0.95),(21.40,-1.14,8.57)
38.90,장애물 회피 방향 적용: (-0.23, -0.23, 0.95),(21.42,-1.14,8.53)
38.92,장애물 회피 방향 적용: (-0.22, -0.23, 0.95),(21.46,-1.16,8.56)
38.94,장애물 회피 방향 적용: (-0.22, -0.23, 0.95),(21.49,-1.19,8.60)
38.98,장애물 회피 방향 적용: (-0.21, -0.23, 0.95),(21.53,-1.17,8.56)
39.00,장애물 회피 방향 적용: (-0.20, -0.24, 0.95),(21.57,-1.19,8.59)
39.04,장애물 회피 방향 적용: (-0.20, -0.23, 0.95),(21.61,-1.18,8.56)
