0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 주변 클러스터: 0, 장애물 수: 6, 최종 점수: -2941.80,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.20,클러스터 a 도착,(9.68,-0.43,-0.02)
3.20,클러스터 a 수거 시작,(9.68,-0.43,-0.02)
57.24,클러스터 a 수거 완료,(25.39,0.06,-7.20)
57.24,[선택 이유: c] 거리: 56.8, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 1, 최종 점수: -1940.15,(25.39,0.06,-7.20)
57.24,클러스터 a → c,(25.39,0.06,-7.20)
57.24,알고리즘 사용됨: Predictive,(25.39,0.06,-7.20)
57.24,클러스터 c로 이동 시작,(25.39,0.06,-7.20)
62.82,클러스터 c 도착,(-18.53,-0.53,-16.73)
62.82,클러스터 c 수거 시작,(-18.53,-0.53,-16.73)
79.58,장애물 트리거 충돌: buoy(Clone),(-29.95,-0.06,-19.73)
87.02,장애물 트리거 충돌: Small_Rock_000_LOD2,(-43.06,1.34,-13.52)
87.02,장애물 트리거 충돌: Small_Rock_000_LOD1,(-43.06,1.34,-13.52)
87.02,장애물 트리거 충돌: Small_Rock_000(Clone),(-43.06,1.34,-13.52)
87.02,장애물 트리거 충돌: Small_Rock_000_LOD0,(-43.06,1.34,-13.52)
87.10,장애물 트리거 충돌: Small_Rock_000(Clone),(-43.15,1.21,-13.01)
95.12,클러스터 c 수거 완료,(-42.58,1.32,-6.24)
95.12,[선택 이유: b] 거리: 47.0, 쓰레기 수: 600, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -1152.97,(-42.58,1.32,-6.24)
95.12,클러스터 c → b,(-42.58,1.32,-6.24)
95.12,알고리즘 사용됨: Predictive,(-42.58,1.32,-6.24)
95.12,클러스터 b로 이동 시작,(-42.58,1.32,-6.24)
100.56,클러스터 b 도착,(-22.17,-0.35,29.05)
100.56,클러스터 b 수거 시작,(-22.17,-0.35,29.05)
102.56,장애물 트리거 충돌: Small_Rock_001(Clone),(-25.29,-1.24,32.52)
102.56,장애물 트리거 충돌: Small_Rock_001_LOD0,(-25.29,-1.24,32.52)
102.56,장애물 트리거 충돌: Small_Rock_001_LOD1,(-25.29,-1.24,32.52)
102.58,장애물 트리거 충돌: Small_Rock_001_LOD2,(-25.37,-1.24,32.60)
102.68,장애물 트리거 충돌: Small_Rock_001(Clone),(-25.89,-0.84,33.09)
113.40,클러스터 b 수거 완료,(-18.51,-0.24,25.40)
113.40,[선택 이유: e] 거리: 26.0, 쓰레기 수: 462, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -898.02,(-18.51,-0.24,25.40)
113.40,클러스터 b → e,(-18.51,-0.24,25.40)
113.40,알고리즘 사용됨: Predictive,(-18.51,-0.24,25.40)
113.40,클러스터 e로 이동 시작,(-18.51,-0.24,25.40)
116.22,클러스터 e 도착,(-36.79,-0.43,37.81)
116.22,클러스터 e 수거 시작,(-36.79,-0.43,37.81)
123.46,클러스터 e 수거 완료,(-34.14,-0.30,41.65)
123.46,[선택 이유: d] 거리: 74.2, 쓰레기 수: 200, 주변 클러스터: 0, 장애물 수: 4, 최종 점수: -313.84,(-34.14,-0.30,41.65)
123.46,클러스터 e → d,(-34.14,-0.30,41.65)
123.46,알고리즘 사용됨: Predictive,(-34.14,-0.30,41.65)
123.46,클러스터 d로 이동 시작,(-34.14,-0.30,41.65)
133.00,클러스터 d 도착,(34.58,-0.39,39.13)
133.00,클러스터 d 수거 시작,(34.58,-0.39,39.13)
173.80,클러스터 d 수거 완료,(35.10,-0.20,32.99)
173.80,모든 클러스터 수거 완료,(35.10,-0.20,32.99)
173.80,클러스터 a 수거율: 81.3%,(35.10,-0.20,32.99)
173.80,클러스터 b 수거율: 82.2%,(35.10,-0.20,32.99)
173.80,클러스터 c 수거율: 80.0%,(35.10,-0.20,32.99)
173.80,클러스터 d 수거율: 83.0%,(35.10,-0.20,32.99)
173.80,클러스터 e 수거율: 100.0%,(35.10,-0.20,32.99)
173.80,장애물 충돌 횟수: 11,(35.10,-0.20,32.99)
173.80,총 이동 거리: 1086.66m,(35.10,-0.20,32.99)
173.80,2분 이내 수거 비율: 75.1% (2825 / 3762),(35.10,-0.20,32.99)
185.51,시뮬레이션 강제 종료됨,(35.37,-0.48,33.54)
185.51,총 이동 거리: 1090.32m,(35.37,-0.48,33.54)
185.51,2분 이내 수거 비율: 75.1% (2825 / 3762),(35.37,-0.48,33.54)
185.51,장애물 충돌 횟수: 11,(35.37,-0.48,33.54)
