0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
5.90,클러스터 a 도착,(25.07,-0.34,4.78)
5.90,클러스터 a 수거 시작,(25.07,-0.34,4.78)
39.20,장애물 트리거 충돌: buoy(Clone),(35.01,-0.91,35.81)
63.74,클러스터 a 수거 완료,(40.93,-0.03,-1.88)
63.74,알고리즘 사용됨: Fusion(AStar),(40.93,-0.03,-1.88)
63.74,클러스터 b로 이동 시작,(40.93,-0.03,-1.88)
71.22,클러스터 b 도착,(-14.75,-0.38,13.42)
71.22,클러스터 b 수거 시작,(-14.75,-0.38,13.42)
77.26,장애물 트리거 충돌: buoy(Clone),(-25.52,-0.07,14.30)
83.74,클러스터 b 수거 완료,(-12.87,-0.24,19.61)
83.74,알고리즘 사용됨: Score(AStar),(-12.87,-0.24,19.61)
83.74,클러스터 c로 이동 시작,(-12.87,-0.24,19.61)
86.16,클러스터 c 도착,(-10.27,-0.33,3.12)
86.16,클러스터 c 수거 시작,(-10.27,-0.33,3.12)
91.70,클러스터 c 수거 완료,(-14.21,-0.19,2.61)
91.70,모든 클러스터 수거 완료,(-14.21,-0.19,2.61)
91.70,클러스터 a 수거율: 82.9%,(-14.21,-0.19,2.61)
91.70,클러스터 b 수거율: 95.2%,(-14.21,-0.19,2.61)
91.70,클러스터 c 수거율: 100.0%,(-14.21,-0.19,2.61)
91.70,장애물 충돌 횟수: 2,(-14.21,-0.19,2.61)
103.38,장애물 충돌 횟수: 2,(-13.69,-0.48,2.50)
