0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 51.9, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 10, 최종 점수: -1918.15,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
5.52,클러스터 a 도착,(26.06,-0.31,13.04)
5.52,클러스터 a 수거 시작,(26.06,-0.31,13.04)
16.46,시뮬레이션 강제 종료됨,(29.53,-0.59,27.40)
16.46,총 이동 거리: 112.01m,(29.53,-0.59,27.40)
16.46,2분 이내 수거 비율: 17.1% (410 / 2399),(29.53,-0.59,27.40)
16.46,장애물 충돌 횟수: 0,(29.53,-0.59,27.40)
