0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 51.9, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -1933.15,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
5.72,클러스터 a 도착,(25.83,-0.41,13.29)
5.72,클러스터 a 수거 시작,(25.83,-0.41,13.29)
21.30,장애물 트리거 충돌: Small_Rock_001(Clone),(34.18,1.26,25.49)
21.30,장애물 트리거 충돌: Small_Rock_001_LOD0,(34.18,1.26,25.49)
21.30,장애물 트리거 충돌: Small_Rock_001_LOD1,(34.18,1.26,25.49)
21.30,장애물 트리거 충돌: Small_Rock_001_LOD2,(34.18,1.26,25.49)
22.54,장애물 트리거 충돌: Small_Rock_001(Clone),(42.89,1.53,24.67)
22.54,장애물 트리거 충돌: Small_Rock_001_LOD0,(42.89,1.53,24.67)
22.54,장애물 트리거 충돌: Small_Rock_001_LOD1,(42.89,1.53,24.67)
22.54,장애물 트리거 충돌: Small_Rock_001_LOD2,(42.89,1.53,24.67)
22.60,장애물 트리거 충돌: Small_Rock_001(Clone),(43.03,1.41,24.90)
24.40,장애물 트리거 충돌: Small_Rock_000(Clone),(39.28,0.77,21.93)
24.40,장애물 트리거 충돌: Small_Rock_000_LOD0,(39.28,0.77,21.93)
24.40,장애물 트리거 충돌: Small_Rock_000_LOD2,(39.28,0.77,21.93)
24.40,장애물 트리거 충돌: Small_Rock_000_LOD1,(39.28,0.77,21.93)
30.78,클러스터 a 수거 완료,(42.41,0.31,18.64)
30.78,[선택 이유: c] 거리: 82.1, 쓰레기 수: 641, 주변 클러스터: 0, 장애물 수: 15, 최종 점수: -1154.92,(42.41,0.31,18.64)
30.78,클러스터 a → c,(42.41,0.31,18.64)
30.78,알고리즘 사용됨: Predictive,(42.41,0.31,18.64)
30.78,클러스터 c로 이동 시작,(42.41,0.31,18.64)
41.28,클러스터 c 도착,(-25.98,-0.34,-17.41)
41.28,클러스터 c 수거 시작,(-25.98,-0.34,-17.41)
46.73,시뮬레이션 강제 종료됨,(-22.60,-0.37,-24.49)
46.73,총 이동 거리: 296.14m,(-22.60,-0.37,-24.49)
46.73,2분 이내 수거 비율: 28.9% (849 / 2941),(-22.60,-0.37,-24.49)
46.73,장애물 충돌 횟수: 13,(-22.60,-0.37,-24.49)
