0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -2959.80,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.34,클러스터 a 도착,(9.43,-0.56,0.06)
3.34,클러스터 a 수거 시작,(9.43,-0.56,0.06)
57.32,클러스터 a 수거 완료,(25.30,-0.84,-7.14)
57.32,[선택 이유: c] 거리: 56.8, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 6, 최종 점수: -1925.22,(25.30,-0.84,-7.14)
57.32,클러스터 a → c,(25.30,-0.84,-7.14)
57.32,알고리즘 사용됨: Predictive,(25.30,-0.84,-7.14)
57.32,클러스터 c로 이동 시작,(25.30,-0.84,-7.14)
62.92,클러스터 c 도착,(-18.56,-0.48,-16.76)
62.92,클러스터 c 수거 시작,(-18.56,-0.48,-16.76)
94.08,클러스터 c 수거 완료,(-42.40,0.24,-6.07)
94.08,[선택 이유: b] 거리: 46.8, 쓰레기 수: 600, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -1138.22,(-42.40,0.24,-6.07)
94.08,클러스터 c → b,(-42.40,0.24,-6.07)
94.08,알고리즘 사용됨: Predictive,(-42.40,0.24,-6.07)
94.08,클러스터 b로 이동 시작,(-42.40,0.24,-6.07)
99.40,클러스터 b 도착,(-21.64,-1.15,27.26)
99.40,클러스터 b 수거 시작,(-21.64,-1.15,27.26)
117.50,클러스터 b 수거 완료,(-11.03,-1.01,26.48)
117.50,[선택 이유: e] 거리: 32.0, 쓰레기 수: 479, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -926.01,(-11.03,-1.01,26.48)
117.50,클러스터 b → e,(-11.03,-1.01,26.48)
117.50,알고리즘 사용됨: Predictive,(-11.03,-1.01,26.48)
117.50,클러스터 e로 이동 시작,(-11.03,-1.01,26.48)
122.34,클러스터 e 도착,(-36.02,-0.34,40.10)
122.34,클러스터 e 수거 시작,(-36.02,-0.34,40.10)
129.60,클러스터 e 수거 완료,(-36.38,-0.20,44.90)
129.60,[선택 이유: d] 거리: 76.5, 쓰레기 수: 200, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -308.47,(-36.38,-0.20,44.90)
129.60,클러스터 e → d,(-36.38,-0.20,44.90)
129.60,알고리즘 사용됨: Predictive,(-36.38,-0.20,44.90)
129.60,클러스터 d로 이동 시작,(-36.38,-0.20,44.90)
138.42,클러스터 d 도착,(32.12,-0.28,39.37)
138.42,클러스터 d 수거 시작,(32.12,-0.28,39.37)
155.08,클러스터 d 수거 완료,(45.80,-0.07,28.95)
155.08,모든 클러스터 수거 완료,(45.80,-0.07,28.95)
155.08,클러스터 a 수거율: 79.8%,(45.80,-0.07,28.95)
155.08,클러스터 b 수거율: 69.3%,(45.80,-0.07,28.95)
155.08,클러스터 c 수거율: 76.7%,(45.80,-0.07,28.95)
155.08,클러스터 d 수거율: 78.0%,(45.80,-0.07,28.95)
155.08,클러스터 e 수거율: 100.0%,(45.80,-0.07,28.95)
155.08,장애물 충돌 횟수: 0,(45.80,-0.07,28.95)
155.08,총 이동 거리: 1075.79m,(45.80,-0.07,28.95)
155.08,2분 이내 수거 비율: 63.0% (2380 / 3779),(45.80,-0.07,28.95)
160.99,시뮬레이션 강제 종료됨,(46.13,-0.35,28.61)
160.99,총 이동 거리: 1077.67m,(46.13,-0.35,28.61)
160.99,2분 이내 수거 비율: 63.0% (2380 / 3779),(46.13,-0.35,28.61)
160.99,장애물 충돌 횟수: 0,(46.13,-0.35,28.61)
