0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
0.00,장애물 감지됨: buoy(Clone), 위치: (-2.10, 0.00, -21.23),(0.00,-0.73,-22.29)
0.00,장애물 회피 방향 적용: (0.94, -0.13, -0.33),(0.00,-0.73,-22.29)
4.60,클러스터 a 도착,(21.86,-0.37,6.39)
4.60,클러스터 a 수거 시작,(21.86,-0.37,6.39)
4.94,장애물 감지됨: buoy(Clone), 위치: (16.19, -0.42, 10.62),(21.32,-0.33,8.49)
4.94,장애물 회피 방향 적용: (0.94, -0.07, -0.33),(21.32,-0.33,8.49)
6.62,장애물 감지됨: Small_Rock_000(Clone), 위치: (13.79, 0.00, 23.19),(17.19,-0.28,17.20)
6.62,장애물 회피 방향 적용: (0.47, -0.06, -0.88),(17.19,-0.28,17.20)
6.62,장애물 감지됨: Small_Rock_000_LOD1, 위치: (13.79, 0.00, 23.19),(17.19,-0.28,17.20)
6.62,장애물 회피 방향 적용: (0.47, -0.05, -0.88),(17.19,-0.28,17.20)
6.62,장애물 감지됨: Small_Rock_000_LOD0, 위치: (13.79, 0.00, 23.19),(17.19,-0.28,17.20)
6.62,장애물 회피 방향 적용: (0.47, -0.05, -0.88),(17.19,-0.28,17.20)
6.62,장애물 감지됨: Small_Rock_000_LOD2, 위치: (13.79, 0.00, 23.19),(17.19,-0.28,17.20)
6.62,장애물 회피 방향 적용: (0.47, -0.05, -0.88),(17.19,-0.28,17.20)
15.70,장애물 감지됨: Small_Rock_000(Clone), 위치: (13.79, 0.00, 23.19),(17.19,-0.16,28.08)
15.70,장애물 회피 방향 적용: (0.54, 0.00, 0.84),(17.19,-0.16,28.08)
20.80,장애물 감지됨: Small_Rock_002(Clone), 위치: (29.23, 0.00, 19.53),(23.69,-0.34,22.75)
20.80,장애물 회피 방향 적용: (-0.92, -0.06, 0.39),(23.69,-0.34,22.75)
20.80,장애물 감지됨: Small_Rock_002_LOD1, 위치: (29.23, 0.00, 19.53),(23.69,-0.34,22.75)
20.80,장애물 회피 방향 적용: (-0.92, -0.06, 0.40),(23.69,-0.34,22.75)
20.80,장애물 감지됨: Small_Rock_002_LOD2, 위치: (29.23, 0.00, 19.53),(23.69,-0.34,22.75)
20.80,장애물 회피 방향 적용: (-0.92, -0.06, 0.40),(23.69,-0.34,22.75)
20.80,장애물 감지됨: Small_Rock_002_LOD0, 위치: (29.23, 0.00, 19.53),(23.69,-0.34,22.75)
20.80,장애물 회피 방향 적용: (-0.92, -0.06, 0.40),(23.69,-0.34,22.75)
23.16,장애물 감지됨: buoy(Clone), 위치: (36.94, -0.58, 37.10),(31.23,-0.33,37.74)
23.16,장애물 회피 방향 적용: (-0.99, 0.12, 0.11),(31.23,-0.33,37.74)
31.02,장애물 감지됨: Small_Rock_002(Clone), 위치: (29.23, 0.00, 19.53),(26.70,-0.24,14.40)
31.02,장애물 회피 방향 적용: (-0.40, 0.00, -0.92),(26.70,-0.24,14.40)
59.44,클러스터 a 수거 완료,(35.59,-0.27,-3.80)
59.44,알고리즘 사용됨: Fusion(AStar),(35.59,-0.27,-3.80)
59.44,클러스터 b로 이동 시작,(35.59,-0.27,-3.80)
66.14,클러스터 b 도착,(-14.71,-0.48,13.55)
66.14,클러스터 b 수거 시작,(-14.71,-0.48,13.55)
76.46,클러스터 b 수거 완료,(-12.96,-0.28,19.74)
76.46,알고리즘 사용됨: Score(AStar),(-12.96,-0.28,19.74)
76.46,클러스터 c로 이동 시작,(-12.96,-0.28,19.74)
78.78,클러스터 c 도착,(-10.16,-0.40,3.13)
78.78,클러스터 c 수거 시작,(-10.16,-0.40,3.13)
84.28,클러스터 c 수거 완료,(-14.13,-0.24,2.66)
84.28,모든 클러스터 수거 완료,(-14.13,-0.24,2.66)
84.28,클러스터 a 수거율: 80.5%,(-14.13,-0.24,2.66)
84.28,클러스터 b 수거율: 94.1%,(-14.13,-0.24,2.66)
84.28,클러스터 c 수거율: 100.0%,(-14.13,-0.24,2.66)
84.28,장애물 충돌 횟수: 0,(-14.13,-0.24,2.66)
