0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 c로 이동 시작,(0.00,-0.73,-22.29)
2.60,클러스터 c 도착,(-6.88,-0.43,-6.39)
2.60,클러스터 c 수거 시작,(-6.88,-0.43,-6.39)
2.83,시뮬레이션 강제 종료됨,(-7.76,-0.48,-6.35)
2.83,총 이동 거리: 18.31m,(-7.76,-0.48,-6.35)
2.83,2분 이내 수거 비율: 2.4% (70 / 2960),(-7.76,-0.48,-6.35)
2.83,장애물 충돌 횟수: 0,(-7.76,-0.48,-6.35)
