0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,클러스터 c로 이동 시작,(0.00,-0.73,-22.29)
3.10,클러스터 c 도착,(-8.55,-0.25,-2.81)
3.10,클러스터 c 수거 시작,(-8.55,-0.25,-2.81)
9.40,클러스터 c 수거 완료,(-5.12,-0.06,-0.79)
9.40,알고리즘 사용됨: DensityBased,(-5.12,-0.06,-0.79)
9.40,클러스터 a로 이동 시작,(-5.12,-0.06,-0.79)
12.86,클러스터 a 도착,(16.51,-0.32,11.45)
12.86,클러스터 a 수거 시작,(16.51,-0.32,11.45)
18.66,장애물 트리거 충돌: buoy(Clone),(9.97,0.64,33.14)
35.74,장애물 충돌 횟수: 1,(36.51,-0.12,39.77)
