0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
4.56,클러스터 a 도착,(21.46,-0.36,6.54)
4.56,클러스터 a 수거 시작,(21.46,-0.36,6.54)
5.14,시뮬레이션 강제 종료됨,(20.06,-0.29,10.24)
5.14,총 이동 거리: 39.96m,(20.06,-0.29,10.24)
5.14,2분 이내 수거 비율: 1.6% (38 / 2367),(20.06,-0.29,10.24)
5.14,장애물 충돌 횟수: 0,(20.06,-0.29,10.24)
