0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.10,장애물 감지됨: Small_Rock_001(Clone), 위치: (19.64, 0.00, -2.08),(13.99,-0.42,-3.13)
3.10,장애물 회피 방향 적용: (-0.99, -0.08, -0.11),(13.99,-0.42,-3.13)
3.10,장애물 감지됨: Small_Rock_001_LOD0, 위치: (19.64, 0.00, -2.08),(13.99,-0.42,-3.13)
3.10,장애물 회피 방향 적용: (-0.99, -0.08, -0.11),(13.99,-0.42,-3.13)
3.10,장애물 감지됨: Small_Rock_001_LOD1, 위치: (19.64, 0.00, -2.08),(13.99,-0.42,-3.13)
3.10,장애물 회피 방향 적용: (-0.99, -0.08, -0.12),(13.99,-0.42,-3.13)
3.12,장애물 감지됨: Small_Rock_001_LOD2, 위치: (19.64, 0.00, -2.08),(14.09,-0.42,-3.00)
3.12,장애물 회피 방향 적용: (-1.00, -0.08, -0.01),(14.09,-0.42,-3.00)
3.14,장애물 감지됨: Small_Rock_001(Clone), 위치: (19.64, 0.00, -2.08),(14.20,-0.41,-2.88)
3.14,장애물 회피 방향 적용: (-1.00, 0.00, -0.07),(14.20,-0.41,-2.88)
4.94,클러스터 a 도착,(20.14,-0.32,7.54)
4.94,클러스터 a 수거 시작,(20.14,-0.32,7.54)
9.58,장애물 감지됨: buoy(Clone), 위치: (17.21, -0.59, 30.45),(11.62,-0.37,30.76)
9.58,장애물 회피 방향 적용: (-0.99, 0.03, 0.11),(11.62,-0.37,30.76)
25.36,장애물 감지됨: Small_Rock_000(Clone), 위치: (30.49, 0.00, 19.80),(27.07,-0.50,25.47)
25.36,장애물 회피 방향 적용: (-0.52, -0.09, 0.85),(27.07,-0.50,25.47)
25.36,장애물 감지됨: Small_Rock_000_LOD1, 위치: (30.49, 0.00, 19.80),(27.07,-0.50,25.47)
25.36,장애물 회피 방향 적용: (-0.50, -0.09, 0.86),(27.07,-0.50,25.47)
25.36,장애물 감지됨: Small_Rock_000_LOD0, 위치: (30.49, 0.00, 19.80),(27.07,-0.50,25.47)
25.36,장애물 회피 방향 적용: (-0.50, -0.09, 0.86),(27.07,-0.50,25.47)
25.38,장애물 감지됨: Small_Rock_000_LOD2, 위치: (30.49, 0.00, 19.80),(26.99,-0.51,25.40)
25.38,장애물 회피 방향 적용: (-0.44, -0.09, 0.89),(26.99,-0.51,25.40)
29.86,장애물 감지됨: Small_Rock_000(Clone), 위치: (30.49, 0.00, 19.80),(25.57,-0.36,16.69)
29.86,장애물 회피 방향 적용: (-0.87, 0.00, -0.50),(25.57,-0.36,16.69)
55.98,장애물 감지됨: Small_Rock_001(Clone), 위치: (42.70, 0.00, -4.64),(40.27,-0.48,1.59)
55.98,장애물 회피 방향 적용: (-0.29, -0.09, 0.95),(40.27,-0.48,1.59)
55.98,장애물 감지됨: Small_Rock_001_LOD2, 위치: (42.70, 0.00, -4.64),(40.27,-0.48,1.59)
55.98,장애물 회피 방향 적용: (-0.30, -0.09, 0.95),(40.27,-0.48,1.59)
55.98,장애물 감지됨: Small_Rock_001_LOD0, 위치: (42.70, 0.00, -4.64),(40.27,-0.48,1.59)
55.98,장애물 회피 방향 적용: (-0.30, -0.09, 0.95),(40.27,-0.48,1.59)
55.98,장애물 감지됨: Small_Rock_001_LOD1, 위치: (42.70, 0.00, -4.64),(40.27,-0.48,1.59)
55.98,장애물 회피 방향 적용: (-0.30, -0.09, 0.95),(40.27,-0.48,1.59)
57.00,클러스터 a 수거 완료,(34.33,-0.05,-3.89)
57.00,알고리즘 사용됨: Fusion(AStar),(34.33,-0.05,-3.89)
57.00,클러스터 b로 이동 시작,(34.33,-0.05,-3.89)
63.64,클러스터 b 도착,(-14.66,-0.41,13.75)
63.64,클러스터 b 수거 시작,(-14.66,-0.41,13.75)
66.00,장애물 충돌 횟수: 0,(-23.48,-0.36,8.81)
