39.66,장애물 회피 방향 적용: (0.62, -0.04, 0.78),(28.47,-0.50,28.89)
39.68,장애물 회피 방향 적용: (0.60, -0.05, 0.80),(28.38,-0.51,29.01)
39.72,장애물 회피 방향 적용: (0.55, -0.06, 0.83),(28.15,-0.52,29.14)
39.74,장애물 회피 방향 적용: (0.53, -0.06, 0.85),(28.05,-0.53,29.25)
39.78,장애물 회피 방향 적용: (0.48, -0.06, 0.88),(27.81,-0.55,29.37)
39.82,장애물 회피 방향 적용: (0.43, -0.03, 0.90),(27.58,-0.56,29.50)
39.88,장애물 회피 방향 적용: (0.36, 0.01, 0.93),(27.20,-0.56,29.63)
39.92,장애물 회피 방향 적용: (0.32, 0.03, 0.95),(26.96,-0.55,29.74)
39.98,장애물 회피 방향 적용: (0.25, 0.07, 0.97),(26.59,-0.55,29.85)
40.04,장애물 회피 방향 적용: (0.17, 0.10, 0.98),(26.21,-0.55,29.95)
40.12,장애물 회피 방향 적용: (0.06, 0.09, 0.99),(25.68,-0.57,30.03)
43.52,장애물 회피 방향 적용: (-0.62, 0.00, -0.78),(22.23,-0.56,19.74)
43.54,장애물 회피 방향 적용: (-0.60, -0.01, -0.80),(22.34,-0.56,19.64)
43.56,장애물 회피 방향 적용: (-0.57, -0.03, -0.82),(22.45,-0.56,19.55)
43.58,장애물 회피 방향 적용: (-0.55, -0.04, -0.84),(22.57,-0.56,19.45)
43.60,장애물 회피 방향 적용: (-0.52, -0.06, -0.85),(22.68,-0.57,19.36)
43.62,장애물 회피 방향 적용: (-0.49, -0.07, -0.87),(22.80,-0.57,19.26)
43.66,장애물 회피 방향 적용: (-0.43, -0.09, -0.90),(23.08,-0.58,19.17)
43.68,장애물 회피 방향 적용: (-0.40, -0.10, -0.91),(23.20,-0.58,19.07)
43.70,장애물 회피 방향 적용: (-0.37, -0.11, -0.92),(23.32,-0.59,18.98)
43.74,장애물 회피 방향 적용: (-0.31, -0.12, -0.94),(23.60,-0.60,18.88)
43.78,장애물 회피 방향 적용: (-0.26, -0.11, -0.96),(23.89,-0.60,18.79)
43.82,장애물 회피 방향 적용: (-0.20, -0.11, -0.97),(24.18,-0.60,18.70)
43.88,장애물 회피 방향 적용: (-0.11, -0.10, -0.99),(24.63,-0.58,18.61)
43.94,장애물 감지됨: Small_Rock_000(Clone),(25.09,-0.55,18.53)
43.94,장애물 감지됨: Small_Rock_000_LOD1,(25.09,-0.55,18.53)
43.94,장애물 감지됨: Small_Rock_000_LOD0,(25.09,-0.55,18.53)
43.94,장애물 감지됨: Small_Rock_000_LOD2,(25.09,-0.55,18.53)
43.94,장애물 회피 방향 적용: (-0.97, -0.11, -0.20),(25.09,-0.55,18.53)
43.96,장애물 회피 방향 적용: (-0.95, -0.13, -0.29),(25.14,-0.62,18.56)
43.98,장애물 회피 방향 적용: (-0.97, -0.14, -0.20),(25.22,-0.70,18.52)
44.00,장애물 감지됨: Small_Rock_000(Clone),(25.27,-0.77,18.55)
44.00,장애물 회피 방향 적용: (-0.97, -0.15, -0.20),(25.27,-0.77,18.55)
44.02,장애물 회피 방향 적용: (-0.95, -0.17, -0.27),(25.33,-0.84,18.58)
44.04,장애물 회피 방향 적용: (-0.96, -0.19, -0.20),(25.40,-0.91,18.55)
44.06,장애물 회피 방향 적용: (-0.96, -0.20, -0.20),(25.46,-0.98,18.58)
44.08,장애물 회피 방향 적용: (-0.94, -0.23, -0.27),(25.52,-1.05,18.60)
44.10,장애물 회피 방향 적용: (-0.95, -0.24, -0.20),(25.59,-1.12,18.58)
44.12,장애물 회피 방향 적용: (-0.95, -0.25, -0.20),(25.65,-1.18,18.59)
44.14,장애물 회피 방향 적용: (-0.94, -0.27, -0.20),(25.71,-1.23,18.61)
44.16,장애물 회피 방향 적용: (-0.94, -0.28, -0.20),(25.77,-1.29,18.63)
44.18,장애물 회피 방향 적용: (-0.94, -0.29, -0.20),(25.83,-1.33,18.64)
44.20,장애물 회피 방향 적용: (-0.93, -0.31, -0.20),(25.89,-1.38,18.65)
44.22,장애물 회피 방향 적용: (-0.93, -0.32, -0.19),(25.95,-1.41,18.67)
44.24,장애물 회피 방향 적용: (-0.92, -0.33, -0.19),(26.00,-1.45,18.68)
44.26,장애물 회피 방향 적용: (-0.92, -0.34, -0.19),(26.06,-1.48,18.69)
44.28,장애물 회피 방향 적용: (-0.92, -0.35, -0.19),(26.12,-1.50,18.71)
44.30,장애물 회피 방향 적용: (-0.91, -0.36, -0.19),(26.17,-1.52,18.72)
44.32,장애물 회피 방향 적용: (-0.91, -0.37, -0.19),(26.23,-1.54,18.74)
44.34,장애물 회피 방향 적용: (-0.91, -0.38, -0.19),(26.28,-1.55,18.75)
44.36,장애물 회피 방향 적용: (-0.90, -0.38, -0.19),(26.33,-1.56,18.77)
44.38,장애물 회피 방향 적용: (-0.90, -0.39, -0.19),(26.39,-1.57,18.79)
44.40,장애물 회피 방향 적용: (-0.88, -0.40, -0.25),(26.44,-1.57,18.80)
44.42,장애물 회피 방향 적용: (-0.90, -0.40, -0.19),(26.49,-1.58,18.80)
44.44,장애물 회피 방향 적용: (-0.88, -0.41, -0.25),(26.54,-1.58,18.82)
44.46,장애물 회피 방향 적용: (-0.89, -0.41, -0.19),(26.60,-1.57,18.82)
44.48,장애물 회피 방향 적용: (-0.87, -0.42, -0.25),(26.65,-1.57,18.84)
44.50,장애물 회피 방향 적용: (-0.89, -0.42, -0.19),(26.70,-1.57,18.85)
44.52,장애물 회피 방향 적용: (-0.87, -0.43, -0.24),(26.75,-1.56,18.87)
44.54,장애물 회피 방향 적용: (-0.88, -0.43, -0.19),(26.80,-1.56,18.87)
44.56,장애물 회피 방향 적용: (-0.87, -0.44, -0.24),(26.85,-1.55,18.89)
44.58,장애물 회피 방향 적용: (-0.86, -0.44, -0.24),(26.90,-1.54,18.90)
44.60,장애물 회피 방향 적용: (-0.88, -0.44, -0.19),(26.95,-1.54,18.90)
44.62,장애물 회피 방향 적용: (-0.86, -0.45, -0.24),(27.00,-1.53,18.92)
44.64,장애물 회피 방향 적용: (-0.87, -0.45, -0.18),(27.05,-1.52,18.93)
44.66,장애물 회피 방향 적용: (-0.86, -0.46, -0.24),(27.10,-1.51,18.95)
44.68,장애물 회피 방향 적용: (-0.87, -0.46, -0.18),(27.15,-1.51,18.96)
44.70,장애물 회피 방향 적용: (-0.85, -0.47, -0.23),(27.20,-1.50,18.98)
44.72,장애물 회피 방향 적용: (-0.86, -0.47, -0.18),(27.25,-1.49,18.98)
44.74,장애물 회피 방향 적용: (-0.86, -0.48, -0.18),(27.30,-1.49,19.00)
44.76,장애물 회피 방향 적용: (-0.86, -0.48, -0.18),(27.36,-1.48,19.02)
44.78,장애물 회피 방향 적용: (-0.85, -0.49, -0.18),(27.41,-1.48,19.04)
44.80,장애물 회피 방향 적용: (-0.85, -0.50, -0.18),(27.46,-1.48,19.06)
44.82,장애물 회피 방향 적용: (-0.85, -0.50, -0.18),(27.51,-1.47,19.08)
44.84,장애물 회피 방향 적용: (-0.84, -0.51, -0.18),(27.57,-1.47,19.10)
44.86,장애물 회피 방향 적용: (-0.84, -0.52, -0.18),(27.62,-1.47,19.12)
44.88,장애물 회피 방향 적용: (-0.83, -0.53, -0.17),(27.68,-1.47,19.14)
44.90,장애물 회피 방향 적용: (-0.82, -0.54, -0.17),(27.73,-1.47,19.16)
44.92,장애물 회피 방향 적용: (-0.82, -0.55, -0.17),(27.79,-1.47,19.18)
44.94,장애물 회피 방향 적용: (-0.81, -0.56, -0.17),(27.85,-1.47,19.20)
44.96,장애물 회피 방향 적용: (-0.80, -0.58, -0.17),(27.92,-1.48,19.23)
44.98,장애물 회피 방향 적용: (-0.79, -0.59, -0.17),(27.98,-1.48,19.25)
45.00,장애물 회피 방향 적용: (-0.78, -0.61, -0.16),(28.05,-1.48,19.27)
45.02,장애물 회피 방향 적용: (-0.77, -0.62, -0.16),(28.11,-1.49,19.29)
45.04,장애물 회피 방향 적용: (-0.76, -0.63, -0.16),(28.18,-1.49,19.31)
45.06,장애물 회피 방향 적용: (-0.75, -0.65, -0.16),(28.25,-1.50,19.34)
45.08,장애물 회피 방향 적용: (-0.73, -0.67, -0.15),(28.33,-1.50,19.36)
45.10,장애물 회피 방향 적용: (-0.71, -0.69, -0.15),(28.40,-1.50,19.39)
45.12,장애물 회피 방향 적용: (-0.69, -0.70, -0.15),(28.48,-1.50,19.41)
45.14,장애물 회피 방향 적용: (-0.67, -0.73, -0.14),(28.56,-1.50,19.44)
45.16,장애물 회피 방향 적용: (-0.65, -0.75, -0.14),(28.64,-1.50,19.46)
45.18,장애물 회피 방향 적용: (-0.63, -0.77, -0.13),(28.72,-1.50,19.49)
45.20,장애물 회피 방향 적용: (-0.60, -0.79, -0.13),(28.80,-1.50,19.52)
45.22,장애물 회피 방향 적용: (-0.57, -0.81, -0.12),(28.89,-1.50,19.54)
45.24,장애물 회피 방향 적용: (-0.53, -0.84, -0.11),(28.97,-1.50,19.57)
45.26,장애물 회피 방향 적용: (-0.50, -0.86, -0.10),(29.06,-1.49,19.60)
45.28,장애물 회피 방향 적용: (-0.46, -0.89, -0.09),(29.15,-1.49,19.63)
45.30,장애물 회피 방향 적용: (-0.41, -0.91, -0.08),(29.25,-1.48,19.65)
45.32,장애물 회피 방향 적용: (-0.36, -0.93, -0.07),(29.34,-1.47,19.68)
45.34,장애물 회피 방향 적용: (-0.30, -0.95, -0.06),(29.44,-1.46,19.71)
45.36,장애물 회피 방향 적용: (-0.24, -0.97, -0.05),(29.55,-1.46,19.74)
45.38,장애물 회피 방향 적용: (-0.17, -0.99, -0.03),(29.65,-1.45,19.78)
45.40,장애물 회피 방향 적용: (-0.11, -0.99, -0.02),(29.76,-1.43,19.81)
45.42,장애물 회피 방향 적용: (-0.05, -1.00, -0.01),(29.87,-1.42,19.84)
45.44,장애물 회피 방향 적용: (-0.03, -1.00, 0.00),(29.99,-1.41,19.87)
45.46,장애물 회피 방향 적용: (-0.02, -1.00, 0.00),(30.10,-1.40,19.91)
45.48,장애물 회피 방향 적용: (-0.01, -1.00, 0.00),(30.22,-1.39,19.94)
45.50,장애물 회피 방향 적용: (-0.01, -1.00, 0.00),(30.33,-1.37,19.97)
45.52,장애물 회피 방향 적용: (-0.01, -1.00, 0.00),(30.45,-1.36,20.01)
45.54,장애물 회피 방향 적용: (-0.01, -1.00, 0.00),(30.57,-1.36,20.04)
45.56,장애물 회피 방향 적용: (-0.01, -1.00, 0.01),(30.68,-1.35,20.07)
45.58,장애물 회피 방향 적용: (0.00, -1.00, 0.01),(30.80,-1.34,20.11)
45.60,장애물 회피 방향 적용: (0.00, -1.00, 0.01),(30.92,-1.34,20.14)
45.62,장애물 회피 방향 적용: (0.00, -1.00, 0.02),(31.04,-1.34,20.17)
45.64,장애물 회피 방향 적용: (0.00, -1.00, 0.02),(31.16,-1.34,20.21)
45.66,장애물 회피 방향 적용: (0.03, -1.00, 0.02),(31.28,-1.34,20.24)
45.68,장애물 회피 방향 적용: (0.05, -1.00, 0.03),(31.40,-1.34,20.28)
45.70,장애물 회피 방향 적용: (0.06, -1.00, 0.03),(31.52,-1.34,20.31)
45.72,장애물 회피 방향 적용: (0.12, -0.99, 0.03),(31.64,-1.34,20.35)
45.74,장애물 회피 방향 적용: (0.21, -0.98, 0.03),(31.76,-1.34,20.38)
45.76,장애물 회피 방향 적용: (0.29, -0.96, 0.03),(31.89,-1.34,20.42)
45.78,장애물 회피 방향 적용: (0.38, -0.93, 0.03),(32.02,-1.34,20.45)
45.80,장애물 회피 방향 적용: (0.46, -0.89, 0.04),(32.16,-1.33,20.48)
45.82,장애물 회피 방향 적용: (0.53, -0.85, 0.06),(32.30,-1.32,20.51)
45.84,장애물 회피 방향 적용: (0.60, -0.80, 0.08),(32.44,-1.31,20.54)
45.86,장애물 회피 방향 적용: (0.65, -0.75, 0.09),(32.58,-1.30,20.58)
45.88,장애물 회피 방향 적용: (0.70, -0.70, 0.11),(32.72,-1.28,20.61)
45.90,장애물 회피 방향 적용: (0.74, -0.66, 0.12),(32.87,-1.27,20.64)
45.92,장애물 회피 방향 적용: (0.78, -0.61, 0.13),(33.02,-1.25,20.67)
45.94,장애물 회피 방향 적용: (0.81, -0.57, 0.14),(33.17,-1.23,20.71)
45.96,장애물 회피 방향 적용: (0.84, -0.53, 0.15),(33.32,-1.21,20.74)
45.98,장애물 회피 방향 적용: (0.86, -0.49, 0.15),(33.47,-1.19,20.77)
46.00,장애물 회피 방향 적용: (0.88, -0.46, 0.16),(33.62,-1.16,20.80)
46.02,장애물 회피 방향 적용: (0.89, -0.42, 0.16),(33.78,-1.14,20.84)
46.04,장애물 회피 방향 적용: (0.90, -0.39, 0.17),(33.93,-1.12,20.87)
46.06,장애물 회피 방향 적용: (0.92, -0.36, 0.17),(34.09,-1.09,20.90)
46.08,장애물 회피 방향 적용: (0.93, -0.34, 0.17),(34.24,-1.07,20.93)
46.10,장애물 회피 방향 적용: (0.93, -0.31, 0.17),(34.40,-1.04,20.97)
46.12,장애물 회피 방향 적용: (0.94, -0.29, 0.18),(34.56,-1.02,21.00)
46.14,장애물 회피 방향 적용: (0.95, -0.27, 0.18),(34.72,-0.99,21.03)
46.16,장애물 회피 방향 적용: (0.95, -0.25, 0.18),(34.88,-0.97,21.07)
46.18,장애물 회피 방향 적용: (0.95, -0.24, 0.18),(35.04,-0.94,21.10)
46.20,장애물 회피 방향 적용: (0.96, -0.22, 0.18),(35.20,-0.92,21.13)
46.22,장애물 회피 방향 적용: (0.96, -0.21, 0.18),(35.36,-0.90,21.16)
46.24,장애물 회피 방향 적용: (0.96, -0.19, 0.18),(35.52,-0.88,21.19)
46.26,장애물 회피 방향 적용: (0.97, -0.18, 0.19),(35.68,-0.86,21.23)
46.28,장애물 회피 방향 적용: (0.97, -0.17, 0.19),(35.85,-0.84,21.26)
46.30,장애물 회피 방향 적용: (0.97, -0.17, 0.18),(36.01,-0.82,21.29)
46.32,장애물 회피 방향 적용: (0.97, -0.16, 0.18),(36.18,-0.81,21.33)
46.34,장애물 회피 방향 적용: (0.97, -0.16, 0.19),(36.34,-0.80,21.36)
49.09,장애물 충돌 횟수: 0,(37.86,-0.38,17.91)
