0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
2.00,예상치 못한 장애물 감지됨: Small_Rock_000(Clone),(8.38,-0.41,-10.30)
2.00,예상치 못한 장애물 감지됨: Small_Rock_000_LOD1,(8.38,-0.41,-10.30)
2.00,예상치 못한 장애물 감지됨: Small_Rock_000_LOD0,(8.38,-0.41,-10.30)
2.00,예상치 못한 장애물 감지됨: Small_Rock_000_LOD2,(8.38,-0.41,-10.30)
2.06,예상치 못한 장애물 감지됨: Small_Rock_000(Clone),(8.52,-0.41,-10.00)
4.60,클러스터 a 도착,(21.26,-0.35,6.63)
4.60,클러스터 a 수거 시작,(21.26,-0.35,6.63)
4.91,장애물 충돌 횟수: 0,(20.69,-0.40,8.41)
