0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -2959.80,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.40,클러스터 a 도착,(9.69,-0.48,0.02)
3.40,클러스터 a 수거 시작,(9.69,-0.48,0.02)
56.80,클러스터 a 수거 완료,(25.57,-0.18,-6.99)
56.80,[선택 이유: c] 거리: 57.1, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -1927.92,(25.57,-0.18,-6.99)
56.80,클러스터 a → c,(25.57,-0.18,-6.99)
56.80,알고리즘 사용됨: Predictive,(25.57,-0.18,-6.99)
56.80,클러스터 c로 이동 시작,(25.57,-0.18,-6.99)
62.24,클러스터 c 도착,(-18.56,-0.39,-16.46)
62.24,클러스터 c 수거 시작,(-18.56,-0.39,-16.46)
81.66,장애물 트리거 충돌: Small_Rock_001_LOD2,(-18.60,-0.18,-17.39)
81.66,장애물 트리거 충돌: Small_Rock_001(Clone),(-18.60,-0.18,-17.39)
81.66,장애물 트리거 충돌: Small_Rock_001_LOD0,(-18.60,-0.18,-17.39)
81.66,장애물 트리거 충돌: Small_Rock_001_LOD1,(-18.60,-0.18,-17.39)
81.68,장애물 트리거 충돌: Small_Rock_001(Clone),(-18.58,-0.19,-17.33)
93.84,클러스터 c 수거 완료,(-42.32,-0.25,-6.15)
93.84,[선택 이유: b] 거리: 46.8, 쓰레기 수: 600, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -1138.19,(-42.32,-0.25,-6.15)
93.84,클러스터 c → b,(-42.32,-0.25,-6.15)
93.84,알고리즘 사용됨: Predictive,(-42.32,-0.25,-6.15)
93.84,클러스터 b로 이동 시작,(-42.32,-0.25,-6.15)
98.92,클러스터 b 도착,(-23.52,-0.34,27.91)
98.92,클러스터 b 수거 시작,(-23.52,-0.34,27.91)
115.44,클러스터 b 수거 완료,(-7.52,0.19,34.41)
115.44,[선택 이유: e] 거리: 33.0, 쓰레기 수: 468, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -903.04,(-7.52,0.19,34.41)
115.44,클러스터 b → e,(-7.52,0.19,34.41)
115.44,알고리즘 사용됨: Predictive,(-7.52,0.19,34.41)
115.44,클러스터 e로 이동 시작,(-7.52,0.19,34.41)
119.56,클러스터 e 도착,(-36.17,-0.40,40.60)
119.56,클러스터 e 수거 시작,(-36.17,-0.40,40.60)
126.80,클러스터 e 수거 완료,(-36.69,-0.08,45.13)
126.80,[선택 이유: d] 거리: 76.9, 쓰레기 수: 200, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -308.14,(-36.69,-0.08,45.13)
126.80,클러스터 e → d,(-36.69,-0.08,45.13)
126.80,알고리즘 사용됨: Predictive,(-36.69,-0.08,45.13)
126.80,클러스터 d로 이동 시작,(-36.69,-0.08,45.13)
135.16,클러스터 d 도착,(32.08,-0.48,39.43)
135.16,클러스터 d 수거 시작,(32.08,-0.48,39.43)
151.64,클러스터 d 수거 완료,(46.05,0.75,29.03)
151.64,모든 클러스터 수거 완료,(46.05,0.75,29.03)
151.64,클러스터 a 수거율: 75.9%,(46.05,0.75,29.03)
151.64,클러스터 b 수거율: 80.5%,(46.05,0.75,29.03)
151.64,클러스터 c 수거율: 79.2%,(46.05,0.75,29.03)
151.64,클러스터 d 수거율: 76.5%,(46.05,0.75,29.03)
151.64,클러스터 e 수거율: 100.0%,(46.05,0.75,29.03)
151.64,장애물 충돌 횟수: 5,(46.05,0.75,29.03)
151.64,총 이동 거리: 1059.66m,(46.05,0.75,29.03)
151.64,2분 이내 수거 비율: 67.4% (2541 / 3768),(46.05,0.75,29.03)
161.10,시뮬레이션 강제 종료됨,(46.28,-0.34,28.64)
161.10,총 이동 거리: 1063.17m,(46.28,-0.34,28.64)
161.10,2분 이내 수거 비율: 67.4% (2541 / 3768),(46.28,-0.34,28.64)
161.10,장애물 충돌 횟수: 5,(46.28,-0.34,28.64)
