0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 주변 클러스터: 0, 장애물 수: 1, 최종 점수: -2956.80,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.20,클러스터 a 도착,(9.49,-0.43,0.00)
3.20,클러스터 a 수거 시작,(9.49,-0.43,0.00)
58.22,클러스터 a 수거 완료,(25.07,0.26,-7.41)
58.22,[선택 이유: c] 거리: 56.5, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 1, 최종 점수: -1940.51,(25.07,0.26,-7.41)
58.22,클러스터 a → c,(25.07,0.26,-7.41)
58.22,알고리즘 사용됨: Predictive,(25.07,0.26,-7.41)
58.22,클러스터 c로 이동 시작,(25.07,0.26,-7.41)
63.68,클러스터 c 도착,(-18.50,-0.46,-16.74)
63.68,클러스터 c 수거 시작,(-18.50,-0.46,-16.74)
81.08,장애물 트리거 충돌: buoy(Clone),(-31.25,-0.80,-17.66)
96.08,클러스터 c 수거 완료,(-42.49,0.52,-6.07)
96.08,[선택 이유: b] 거리: 46.8, 쓰레기 수: 600, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -1138.17,(-42.49,0.52,-6.07)
96.08,클러스터 c → b,(-42.49,0.52,-6.07)
96.08,알고리즘 사용됨: Predictive,(-42.49,0.52,-6.07)
96.08,클러스터 b로 이동 시작,(-42.49,0.52,-6.07)
101.74,클러스터 b 도착,(-26.34,-0.77,30.27)
101.74,클러스터 b 수거 시작,(-26.34,-0.77,30.27)
102.22,장애물 트리거 충돌: Small_Rock_002_LOD2,(-28.26,-0.61,29.38)
102.22,장애물 트리거 충돌: Small_Rock_002_LOD1,(-28.26,-0.61,29.38)
102.22,장애물 트리거 충돌: Small_Rock_002(Clone),(-28.26,-0.61,29.38)
102.22,장애물 트리거 충돌: Small_Rock_002_LOD0,(-28.26,-0.61,29.38)
109.50,장애물 트리거 충돌: Small_Rock_002(Clone),(-24.62,-0.95,25.23)
119.02,클러스터 b 수거 완료,(-10.82,0.28,43.43)
119.02,[선택 이유: e] 거리: 29.4, 쓰레기 수: 500, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -970.62,(-10.82,0.28,43.43)
119.02,클러스터 b → e,(-10.82,0.28,43.43)
119.02,알고리즘 사용됨: Predictive,(-10.82,0.28,43.43)
119.02,클러스터 e로 이동 시작,(-10.82,0.28,43.43)
122.54,클러스터 e 도착,(-36.22,-0.42,40.96)
122.54,클러스터 e 수거 시작,(-36.22,-0.42,40.96)
129.66,클러스터 e 수거 완료,(-37.46,-0.05,45.59)
129.66,[선택 이유: d] 거리: 77.7, 쓰레기 수: 200, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -307.34,(-37.46,-0.05,45.59)
129.66,클러스터 e → d,(-37.46,-0.05,45.59)
129.66,알고리즘 사용됨: Predictive,(-37.46,-0.05,45.59)
129.66,클러스터 d로 이동 시작,(-37.46,-0.05,45.59)
138.04,클러스터 d 도착,(32.04,-0.30,39.34)
138.04,클러스터 d 수거 시작,(32.04,-0.30,39.34)
154.82,클러스터 d 수거 완료,(45.66,-0.30,28.94)
154.82,모든 클러스터 수거 완료,(45.66,-0.30,28.94)
154.82,클러스터 a 수거율: 86.5%,(45.66,-0.30,28.94)
154.82,클러스터 b 수거율: 87.3%,(45.66,-0.30,28.94)
154.82,클러스터 c 수거율: 78.2%,(45.66,-0.30,28.94)
154.82,클러스터 d 수거율: 74.0%,(45.66,-0.30,28.94)
154.82,클러스터 e 수거율: 100.0%,(45.66,-0.30,28.94)
154.82,장애물 충돌 횟수: 6,(45.66,-0.30,28.94)
154.82,총 이동 거리: 1056.40m,(45.66,-0.30,28.94)
154.82,2분 이내 수거 비율: 68.5% (2603 / 3800),(45.66,-0.30,28.94)
166.52,시뮬레이션 강제 종료됨,(45.53,-0.50,28.39)
166.52,총 이동 거리: 1059.30m,(45.53,-0.50,28.39)
166.52,2분 이내 수거 비율: 68.5% (2603 / 3800),(45.53,-0.50,28.39)
166.52,장애물 충돌 횟수: 6,(45.53,-0.50,28.39)
