0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
4.58,클러스터 a 도착,(21.52,-0.37,6.62)
4.58,클러스터 a 수거 시작,(21.52,-0.37,6.62)
55.98,클러스터 a 수거 완료,(34.95,-0.12,-3.88)
55.98,클러스터 a → b,(34.95,-0.12,-3.88)
55.98,알고리즘 사용됨: Predictive(AStar),(34.95,-0.12,-3.88)
55.98,클러스터 b로 이동 시작,(34.95,-0.12,-3.88)
62.70,클러스터 b 도착,(-14.73,-0.37,13.45)
62.70,클러스터 b 수거 시작,(-14.73,-0.37,13.45)
67.96,시뮬레이션 강제 종료됨,(-17.86,-0.40,11.43)
67.96,총 이동 거리: 485.42m,(-17.86,-0.40,11.43)
67.96,2분 이내 수거 비율: 57.2% (1337 / 2336),(-17.86,-0.40,11.43)
67.96,장애물 충돌 횟수: 0,(-17.86,-0.40,11.43)
