0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,선택된 알고리즘: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
5.00,클러스터 a 도착,(20.96,-0.37,6.84)
5.00,클러스터 a 수집 시작,(20.96,-0.37,6.84)
13.14,장애물 충돌 감지: Small_Rock_001(Clone),(25.10,-1.20,44.54)
13.14,장애물 충돌 감지: Small_Rock_001_LOD0,(25.10,-1.20,44.54)
13.14,장애물 충돌 감지: Small_Rock_001_LOD1,(25.10,-1.20,44.54)
13.14,장애물 충돌 감지: Small_Rock_001_LOD2,(25.10,-1.20,44.54)
13.20,장애물 충돌 감지: Small_Rock_001(Clone),(25.09,-0.74,44.53)
16.67,장애물 충돌 횟수: 5,(27.75,-0.39,39.07)
