13.26,장애물 회피 방향 적용: (-0.63, 0.15, -0.77),(27.34,0.50,39.95)
13.28,장애물 회피 방향 적용: (-0.62, 0.12, -0.78),(27.39,0.40,39.89)
13.30,장애물 회피 방향 적용: (-0.62, 0.13, -0.77),(27.37,0.45,39.92)
13.32,장애물 회피 방향 적용: (-0.63, 0.12, -0.77),(27.34,0.46,39.96)
13.34,장애물 회피 방향 적용: (-0.63, 0.10, -0.77),(27.35,0.35,39.96)
13.36,장애물 회피 방향 적용: (-0.63, 0.11, -0.77),(27.37,0.44,39.98)
13.38,장애물 회피 방향 적용: (-0.64, 0.08, -0.76),(27.36,0.35,40.01)
13.40,장애물 회피 방향 적용: (-0.64, 0.09, -0.76),(27.36,0.43,40.05)
13.42,장애물 회피 방향 적용: (-0.64, 0.09, -0.76),(27.41,0.33,40.04)
13.44,장애물 회피 방향 적용: (-0.64, 0.11, -0.76),(27.42,0.41,40.09)
13.46,장애물 회피 방향 적용: (-0.65, 0.12, -0.75),(27.40,0.36,40.15)
13.48,장애물 회피 방향 적용: (-0.65, 0.13, -0.75),(27.47,0.46,40.16)
13.50,장애물 회피 방향 적용: (-0.65, 0.15, -0.74),(27.46,0.39,40.22)
13.52,장애물 회피 방향 적용: (-0.65, 0.16, -0.75),(27.53,0.48,40.25)
13.54,장애물 회피 방향 적용: (-0.65, 0.17, -0.74),(27.52,0.42,40.32)
13.56,장애물 회피 방향 적용: (-0.64, 0.18, -0.74),(27.61,0.51,40.34)
13.58,장애물 회피 방향 적용: (-0.64, 0.19, -0.74),(27.61,0.43,40.40)
13.60,장애물 회피 방향 적용: (-0.64, 0.20, -0.75),(27.70,0.51,40.43)
13.62,장애물 회피 방향 적용: (-0.64, 0.21, -0.74),(27.70,0.43,40.49)
13.64,장애물 회피 방향 적용: (-0.62, 0.22, -0.75),(27.80,0.51,40.52)
13.66,장애물 회피 방향 적용: (-0.62, 0.23, -0.75),(27.80,0.42,40.58)
13.68,장애물 회피 방향 적용: (-0.61, 0.23, -0.76),(27.90,0.50,40.60)
13.70,장애물 회피 방향 적용: (-0.61, 0.23, -0.76),(27.89,0.41,40.66)
13.72,장애물 회피 방향 적용: (-0.60, 0.23, -0.77),(28.00,0.48,40.68)
13.74,장애물 회피 방향 적용: (-0.60, 0.21, -0.77),(27.99,0.39,40.74)
13.76,장애물 회피 방향 적용: (-0.59, 0.23, -0.78),(28.09,0.46,40.77)
13.78,장애물 회피 방향 적용: (-0.59, 0.20, -0.78),(28.09,0.37,40.81)
13.80,장애물 회피 방향 적용: (-0.59, 0.22, -0.77),(28.13,0.44,40.88)
13.82,장애물 회피 방향 적용: (-0.59, 0.21, -0.78),(28.13,0.42,40.83)
13.84,장애물 회피 방향 적용: (-0.58, 0.20, -0.79),(28.13,0.41,40.77)
13.86,장애물 회피 방향 적용: (-0.57, 0.19, -0.80),(28.13,0.39,40.72)
13.88,장애물 회피 방향 적용: (-0.56, 0.18, -0.81),(28.13,0.37,40.66)
13.90,장애물 회피 방향 적용: (-0.56, 0.17, -0.81),(28.13,0.35,40.59)
13.92,장애물 회피 방향 적용: (-0.55, 0.16, -0.82),(28.13,0.34,40.53)
13.94,장애물 회피 방향 적용: (-0.55, 0.15, -0.82),(28.13,0.32,40.46)
13.96,장애물 회피 방향 적용: (-0.54, 0.13, -0.83),(28.13,0.30,40.39)
13.98,장애물 회피 방향 적용: (-0.54, 0.12, -0.83),(28.13,0.29,40.31)
14.00,장애물 회피 방향 적용: (-0.54, 0.11, -0.84),(28.13,0.27,40.24)
14.02,장애물 회피 방향 적용: (-0.53, 0.09, -0.84),(28.13,0.26,40.16)
14.04,장애물 회피 방향 적용: (-0.53, 0.08, -0.84),(28.12,0.24,40.07)
14.06,장애물 회피 방향 적용: (-0.53, 0.06, -0.84),(28.12,0.23,39.99)
14.08,장애물 회피 방향 적용: (-0.53, 0.05, -0.85),(28.11,0.22,39.91)
14.10,장애물 회피 방향 적용: (-0.53, 0.04, -0.85),(28.10,0.21,39.82)
14.12,장애물 회피 방향 적용: (-0.53, 0.03, -0.85),(28.08,0.20,39.73)
14.14,장애물 회피 방향 적용: (-0.53, 0.02, -0.85),(28.07,0.20,39.64)
14.16,장애물 회피 방향 적용: (-0.53, 0.00, -0.85),(28.05,0.19,39.55)
14.18,장애물 회피 방향 적용: (-0.53, -0.01, -0.85),(28.03,0.18,39.46)
30.68,장애물 감지됨: Small_Rock_000(Clone), 위치: (29.43, 0.00, 19.76),(24.60,-0.36,16.02)
30.68,장애물 감지됨: Small_Rock_000_LOD1, 위치: (29.43, 0.00, 19.76),(24.60,-0.36,16.02)
30.68,장애물 감지됨: Small_Rock_000_LOD0, 위치: (29.43, 0.00, 19.76),(24.60,-0.36,16.02)
30.68,장애물 감지됨: Small_Rock_000_LOD2, 위치: (29.43, 0.00, 19.76),(24.60,-0.36,16.02)
30.68,장애물 회피 방향 적용: (-0.84, -0.07, -0.54),(24.60,-0.36,16.02)
30.70,장애물 회피 방향 적용: (-0.85, -0.07, -0.52),(24.57,-0.37,16.11)
30.72,장애물 회피 방향 적용: (-0.86, -0.07, -0.51),(24.54,-0.38,16.21)
30.74,장애물 회피 방향 적용: (-0.87, -0.07, -0.49),(24.51,-0.39,16.31)
30.76,장애물 회피 방향 적용: (-0.88, -0.07, -0.47),(24.48,-0.40,16.42)
30.78,장애물 회피 방향 적용: (-0.89, -0.08, -0.45),(24.46,-0.41,16.52)
30.80,장애물 회피 방향 적용: (-0.90, -0.08, -0.43),(24.43,-0.42,16.63)
30.82,장애물 회피 방향 적용: (-0.91, -0.08, -0.41),(24.40,-0.43,16.74)
30.84,장애물 회피 방향 적용: (-0.92, -0.08, -0.39),(24.38,-0.44,16.85)
30.86,장애물 회피 방향 적용: (-0.93, -0.09, -0.36),(24.35,-0.45,16.96)
30.88,장애물 회피 방향 적용: (-0.94, -0.09, -0.34),(24.33,-0.46,17.08)
30.90,장애물 회피 방향 적용: (-0.94, -0.09, -0.32),(24.28,-0.47,17.16)
30.92,장애물 회피 방향 적용: (-0.95, -0.09, -0.30),(24.24,-0.49,17.25)
30.94,장애물 회피 방향 적용: (-0.95, -0.10, -0.28),(24.19,-0.50,17.35)
30.96,장애물 회피 방향 적용: (-0.96, -0.10, -0.27),(24.12,-0.53,17.39)
30.98,장애물 회피 방향 적용: (-0.96, -0.10, -0.25),(24.05,-0.55,17.48)
31.00,장애물 회피 방향 적용: (-0.96, -0.11, -0.25),(23.99,-0.57,17.56)
31.02,장애물 회피 방향 적용: (-0.96, -0.11, -0.25),(23.93,-0.59,17.65)
31.06,장애물 회피 방향 적용: (-0.96, -0.12, -0.25),(23.93,-0.61,17.82)
31.08,장애물 회피 방향 적용: (-0.96, -0.12, -0.25),(23.88,-0.62,17.91)
31.10,장애물 회피 방향 적용: (-0.96, -0.12, -0.25),(23.82,-0.64,18.00)
31.14,장애물 회피 방향 적용: (-0.96, -0.13, -0.25),(23.84,-0.64,18.18)
31.16,장애물 회피 방향 적용: (-0.96, -0.13, -0.25),(23.80,-0.65,18.28)
31.18,장애물 회피 방향 적용: (-0.96, -0.13, -0.24),(23.75,-0.66,18.38)
31.20,장애물 회피 방향 적용: (-0.97, -0.13, -0.22),(23.71,-0.67,18.48)
31.24,장애물 회피 방향 적용: (-0.97, -0.13, -0.20),(23.75,-0.66,18.67)
31.26,장애물 회피 방향 적용: (-0.97, -0.13, -0.20),(23.71,-0.66,18.78)
31.28,장애물 회피 방향 적용: (-0.97, -0.13, -0.20),(23.68,-0.66,18.89)
31.30,장애물 회피 방향 적용: (-0.97, -0.13, -0.20),(23.65,-0.66,19.00)
31.32,장애물 회피 방향 적용: (-0.97, -0.13, -0.20),(23.61,-0.66,19.11)
31.34,장애물 회피 방향 적용: (-0.97, -0.13, -0.20),(23.58,-0.67,19.22)
31.36,장애물 회피 방향 적용: (-0.97, -0.13, -0.20),(23.55,-0.67,19.33)
31.38,장애물 회피 방향 적용: (-0.97, -0.13, -0.20),(23.52,-0.67,19.45)
31.40,장애물 회피 방향 적용: (-0.97, -0.13, -0.20),(23.49,-0.68,19.57)
31.42,장애물 회피 방향 적용: (-0.98, -0.13, -0.18),(23.45,-0.68,19.69)
31.46,장애물 회피 방향 적용: (-0.98, -0.13, -0.14),(23.51,-0.68,19.90)
31.48,장애물 회피 방향 적용: (-0.99, -0.13, -0.11),(23.48,-0.68,20.02)
31.50,장애물 회피 방향 적용: (-0.99, -0.13, -0.09),(23.45,-0.69,20.15)
31.52,장애물 회피 방향 적용: (-0.99, -0.13, -0.06),(23.42,-0.70,20.28)
31.54,장애물 회피 방향 적용: (-0.99, -0.13, -0.04),(23.39,-0.70,20.41)
31.58,장애물 회피 방향 적용: (-0.99, -0.13, 0.01),(23.45,-0.70,20.64)
31.60,장애물 회피 방향 적용: (-0.99, -0.13, 0.04),(23.42,-0.71,20.78)
31.62,장애물 회피 방향 적용: (-0.99, -0.13, 0.07),(23.40,-0.71,20.91)
31.66,장애물 회피 방향 적용: (-0.98, -0.13, 0.11),(23.47,-0.70,21.15)
31.68,장애물 회피 방향 적용: (-0.98, -0.13, 0.14),(23.45,-0.71,21.29)
31.72,장애물 회피 방향 적용: (-0.97, -0.13, 0.19),(23.52,-0.69,21.54)
31.74,장애물 회피 방향 적용: (-0.97, -0.13, 0.22),(23.50,-0.69,21.68)
31.78,장애물 회피 방향 적용: (-0.95, -0.13, 0.27),(23.58,-0.68,21.93)
31.82,장애물 회피 방향 적용: (-0.94, -0.12, 0.32),(23.65,-0.66,22.18)
31.86,장애물 회피 방향 적용: (-0.92, -0.12, 0.37),(23.73,-0.64,22.43)
31.92,장애물 회피 방향 적용: (-0.90, -0.12, 0.42),(23.89,-0.61,22.79)
31.98,장애물 회피 방향 적용: (-0.86, -0.11, 0.49),(24.07,-0.59,23.15)
32.06,장애물 회피 방향 적용: (-0.80, -0.10, 0.59),(24.37,-0.55,23.62)
32.25,장애물 충돌 횟수: 0,(25.35,-0.47,24.68)
