0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,선택된 알고리즘: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
5.12,클러스터 a 도착,(23.05,-0.51,5.74)
5.12,클러스터 a 수집 시작,(23.05,-0.51,5.74)
22.50,장애물 충돌 감지: buoy(Clone),(9.33,-1.20,15.79)
32.28,장애물 충돌 감지: Small_Rock_001_LOD2,(27.17,2.82,33.35)
32.28,장애물 충돌 감지: Small_Rock_001(Clone),(27.17,2.82,33.35)
32.28,장애물 충돌 감지: Small_Rock_001_LOD0,(27.17,2.82,33.35)
32.28,장애물 충돌 감지: Small_Rock_001_LOD1,(27.17,2.82,33.35)
37.72,장애물 충돌 감지: buoy(Clone),(15.21,-1.55,9.27)
66.11,장애물 충돌 횟수: 6,(54.62,0.65,21.98)
