0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 b로 이동 시작,(0.00,-0.73,-22.29)
0.00,장애물 감지됨: buoy(Clone), 위치: (5.18, 0.00, -21.56),(0.00,-0.73,-22.29)
0.00,장애물 회피 방향 적용: (-1.00, -0.05, -0.05),(0.00,-0.73,-22.29)
1.38,장애물 감지됨: buoy(Clone), 위치: (-8.97, -0.46, -10.55),(-4.23,-0.44,-13.76)
1.38,장애물 회피 방향 적용: (0.84, -0.08, -0.54),(-4.23,-0.44,-13.76)
5.46,클러스터 b 도착,(-16.92,-0.40,10.39)
5.46,클러스터 b 수거 시작,(-16.92,-0.40,10.39)
8.72,장애물 감지됨: Small_Rock_000(Clone), 위치: (-21.93, 0.00, 19.25),(-27.50,-0.06,16.94)
8.72,장애물 회피 방향 적용: (-0.97, 0.00, -0.25),(-27.50,-0.06,16.94)
8.72,장애물 감지됨: Small_Rock_000_LOD1, 위치: (-21.93, 0.00, 19.25),(-27.50,-0.06,16.94)
8.72,장애물 회피 방향 적용: (-0.97, 0.00, -0.25),(-27.50,-0.06,16.94)
8.72,장애물 감지됨: Small_Rock_000_LOD0, 위치: (-21.93, 0.00, 19.25),(-27.50,-0.06,16.94)
8.72,장애물 회피 방향 적용: (-0.97, 0.00, -0.25),(-27.50,-0.06,16.94)
8.72,장애물 감지됨: Small_Rock_000_LOD2, 위치: (-21.93, 0.00, 19.25),(-27.50,-0.06,16.94)
8.72,장애물 회피 방향 적용: (-0.97, 0.00, -0.25),(-27.50,-0.06,16.94)
8.78,장애물 감지됨: Small_Rock_000(Clone), 위치: (-21.93, 0.00, 19.25),(-27.25,-0.05,17.24)
8.78,장애물 회피 방향 적용: (-0.96, 0.00, -0.29),(-27.25,-0.05,17.24)
16.46,클러스터 b 수거 완료,(-11.42,-0.28,14.13)
16.46,알고리즘 사용됨: Score(AStar),(-11.42,-0.28,14.13)
16.46,클러스터 a로 이동 시작,(-11.42,-0.28,14.13)
19.90,장애물 감지됨: Small_Rock_002(Clone), 위치: (20.53, 0.00, 15.27),(14.10,-0.40,15.80)
19.90,장애물 회피 방향 적용: (-0.98, -0.08, 0.16),(14.10,-0.40,15.80)
19.90,장애물 감지됨: Small_Rock_002_LOD1, 위치: (20.53, 0.00, 15.27),(14.10,-0.40,15.80)
19.90,장애물 회피 방향 적용: (-0.97, -0.08, 0.22),(14.10,-0.40,15.80)
19.90,장애물 감지됨: Small_Rock_002_LOD2, 위치: (20.53, 0.00, 15.27),(14.10,-0.40,15.80)
19.90,장애물 회피 방향 적용: (-0.97, -0.08, 0.22),(14.10,-0.40,15.80)
19.90,장애물 감지됨: Small_Rock_002_LOD0, 위치: (20.53, 0.00, 15.27),(14.10,-0.40,15.80)
19.90,장애물 회피 방향 적용: (-0.98, -0.08, 0.16),(14.10,-0.40,15.80)
19.98,클러스터 a 도착,(14.65,-0.39,15.92)
19.98,클러스터 a 수거 시작,(14.65,-0.39,15.92)
21.98,장애물 감지됨: buoy(Clone), 위치: (8.27, -0.55, 29.59),(13.64,-0.42,27.61)
21.98,장애물 회피 방향 적용: (0.93, -0.06, -0.37),(13.64,-0.42,27.61)
24.20,장애물 감지됨: buoy(Clone), 위치: (22.64, -0.60, 37.30),(17.51,-0.36,39.68)
24.20,장애물 회피 방향 적용: (-0.87, 0.01, 0.49),(17.51,-0.36,39.68)
24.34,장애물 감지됨: Small_Rock_001(Clone), 위치: (24.51, 0.00, 39.09),(18.51,-0.34,40.10)
24.34,장애물 회피 방향 적용: (-0.99, -0.06, 0.13),(18.51,-0.34,40.10)
24.34,장애물 감지됨: Small_Rock_001_LOD2, 위치: (24.51, 0.00, 39.09),(18.51,-0.34,40.10)
24.34,장애물 회피 방향 적용: (-1.00, -0.06, -0.01),(18.51,-0.34,40.10)
24.34,장애물 감지됨: Small_Rock_001_LOD0, 위치: (24.51, 0.00, 39.09),(18.51,-0.34,40.10)
24.34,장애물 회피 방향 적용: (-0.99, -0.06, 0.11),(18.51,-0.34,40.10)
24.34,장애물 감지됨: Small_Rock_001_LOD1, 위치: (24.51, 0.00, 39.09),(18.51,-0.34,40.10)
24.34,장애물 회피 방향 적용: (-0.99, -0.06, 0.11),(18.51,-0.34,40.10)
24.40,장애물 감지됨: Small_Rock_001(Clone), 위치: (24.51, 0.00, 39.09),(18.91,-0.34,40.35)
24.40,장애물 회피 방향 적용: (-0.99, 0.00, 0.11),(18.91,-0.34,40.35)
30.98,장애물 감지됨: buoy(Clone), 위치: (24.05, -0.29, 27.00),(24.87,-0.45,32.48)
30.98,장애물 회피 방향 적용: (0.22, -0.02, 0.97),(24.87,-0.45,32.48)
38.84,장애물 감지됨: buoy(Clone), 위치: (38.12, -0.60, 24.98),(43.21,-0.10,27.60)
38.84,장애물 회피 방향 적용: (0.88, 0.06, 0.47),(43.21,-0.10,27.60)
44.42,장애물 감지됨: Small_Rock_002(Clone), 위치: (21.93, 0.00, 18.19),(16.36,-0.47,20.45)
44.42,장애물 회피 방향 적용: (-0.97, -0.09, 0.24),(16.36,-0.47,20.45)
44.42,장애물 감지됨: Small_Rock_002_LOD1, 위치: (21.93, 0.00, 18.19),(16.36,-0.47,20.45)
44.42,장애물 회피 방향 적용: (-0.97, -0.09, 0.24),(16.36,-0.47,20.45)
44.42,장애물 감지됨: Small_Rock_002_LOD2, 위치: (21.93, 0.00, 18.19),(16.36,-0.47,20.45)
44.42,장애물 회피 방향 적용: (-0.97, -0.09, 0.24),(16.36,-0.47,20.45)
44.42,장애물 감지됨: Small_Rock_002_LOD0, 위치: (21.93, 0.00, 18.19),(16.36,-0.47,20.45)
44.42,장애물 회피 방향 적용: (-0.96, -0.09, 0.26),(16.36,-0.47,20.45)
44.50,장애물 감지됨: Small_Rock_002(Clone), 위치: (21.93, 0.00, 18.19),(16.87,-0.48,20.41)
44.50,장애물 회피 방향 적용: (-0.94, 0.00, 0.35),(16.87,-0.48,20.41)
45.92,장애물 감지됨: Small_Rock_001(Clone), 위치: (29.12, 0.00, 20.21),(23.87,-0.30,23.93)
45.92,장애물 회피 방향 적용: (-0.88, -0.05, 0.47),(23.87,-0.30,23.93)
45.92,장애물 감지됨: Small_Rock_001_LOD2, 위치: (29.12, 0.00, 20.21),(23.87,-0.30,23.93)
45.92,장애물 회피 방향 적용: (-0.87, -0.05, 0.48),(23.87,-0.30,23.93)
45.92,장애물 감지됨: Small_Rock_001_LOD0, 위치: (29.12, 0.00, 20.21),(23.87,-0.30,23.93)
45.92,장애물 회피 방향 적용: (-0.87, -0.05, 0.48),(23.87,-0.30,23.93)
45.92,장애물 감지됨: Small_Rock_001_LOD1, 위치: (29.12, 0.00, 20.21),(23.87,-0.30,23.93)
45.92,장애물 회피 방향 적용: (-0.87, -0.05, 0.48),(23.87,-0.30,23.93)
46.06,장애물 감지됨: Small_Rock_001(Clone), 위치: (29.12, 0.00, 20.21),(24.43,-0.24,23.72)
46.06,장애물 회피 방향 적용: (-0.82, 0.00, 0.58),(24.43,-0.24,23.72)
49.28,장애물 감지됨: buoy(Clone), 위치: (45.86, -0.54, 20.90),(44.90,0.05,26.46)
49.28,장애물 회피 방향 적용: (-0.15, 0.04, 0.99),(44.90,0.05,26.46)
50.14,장애물 감지됨: Small_Rock_002(Clone), 위치: (48.38, 0.00, 16.67),(43.64,1.62,20.50)
50.14,장애물 회피 방향 적용: (-0.78, 0.33, 0.54),(43.64,1.62,20.50)
50.14,장애물 감지됨: Small_Rock_002_LOD1, 위치: (48.38, 0.00, 16.67),(43.64,1.62,20.50)
50.14,장애물 회피 방향 적용: (-0.77, 0.33, 0.54),(43.64,1.62,20.50)
50.14,장애물 감지됨: Small_Rock_002_LOD2, 위치: (48.38, 0.00, 16.67),(43.64,1.62,20.50)
50.14,장애물 회피 방향 적용: (-0.77, 0.33, 0.54),(43.64,1.62,20.50)
50.14,장애물 감지됨: Small_Rock_002_LOD0, 위치: (48.38, 0.00, 16.67),(43.64,1.62,20.50)
50.14,장애물 회피 방향 적용: (-0.77, 0.33, 0.54),(43.64,1.62,20.50)
50.24,장애물 감지됨: Small_Rock_002(Clone), 위치: (48.38, 0.00, 16.67),(43.75,1.65,19.75)
50.24,장애물 회피 방향 적용: (-0.83, 0.23, 0.51),(43.75,1.65,19.75)
52.28,장애물 감지됨: buoy(Clone), 위치: (27.90, -0.76, 14.73),(32.99,-0.50,16.67)
52.28,장애물 회피 방향 적용: (0.95, -0.02, 0.30),(32.99,-0.50,16.67)
53.34,장애물 감지됨: buoy(Clone), 위치: (31.14, -0.52, 6.84),(28.43,-0.92,11.71)
53.34,장애물 회피 방향 적용: (-0.43, -0.01, 0.90),(28.43,-0.92,11.71)
54.04,장애물 감지됨: Small_Rock_002(Clone), 위치: (19.15, 0.00, 6.37),(24.41,-0.70,9.80)
54.04,장애물 회피 방향 적용: (0.85, -0.13, 0.50),(24.41,-0.70,9.80)
54.04,장애물 감지됨: Small_Rock_002_LOD1, 위치: (19.15, 0.00, 6.37),(24.41,-0.70,9.80)
54.04,장애물 회피 방향 적용: (0.86, -0.13, 0.50),(24.41,-0.70,9.80)
