0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
4.56,클러스터 a 도착,(21.34,-0.39,6.56)
4.56,클러스터 a 수거 시작,(21.34,-0.39,6.56)
57.04,클러스터 a 수거 완료,(34.89,0.20,-4.04)
57.04,클러스터 a → b,(34.89,0.20,-4.04)
57.04,알고리즘 사용됨: Predictive(AStar),(34.89,0.20,-4.04)
57.04,클러스터 b로 이동 시작,(34.89,0.20,-4.04)
63.66,클러스터 b 도착,(-14.65,-0.47,13.47)
63.66,클러스터 b 수거 시작,(-14.65,-0.47,13.47)
65.77,시뮬레이션 강제 종료됨,(-24.39,-0.26,8.74)
65.77,총 이동 거리: 469.84m,(-24.39,-0.26,8.74)
65.77,2분 이내 수거 비율: 47.0% (1099 / 2337),(-24.39,-0.26,8.74)
65.77,장애물 충돌 횟수: 0,(-24.39,-0.26,8.74)
