0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 51.9, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 10, 최종 점수: -1918.15,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
5.80,클러스터 a 도착,(25.87,-0.39,13.25)
5.80,클러스터 a 수거 시작,(25.87,-0.39,13.25)
23.60,클러스터 a 수거 완료,(42.36,0.41,18.58)
23.60,[선택 이유: b] 거리: 62.5, 쓰레기 수: 940, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -1817.54,(42.36,0.41,18.58)
23.60,클러스터 a → b,(42.36,0.41,18.58)
23.60,알고리즘 사용됨: Predictive(AStar),(42.36,0.41,18.58)
23.60,클러스터 b로 이동 시작,(42.36,0.41,18.58)
32.20,클러스터 b 도착,(-14.44,-0.42,15.01)
32.20,클러스터 b 수거 시작,(-14.44,-0.42,15.01)
42.44,클러스터 b 수거 완료,(-14.44,-0.16,21.49)
42.44,[선택 이유: c] 거리: 21.9, 쓰레기 수: 486, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -935.05,(-14.44,-0.16,21.49)
42.44,클러스터 b → c,(-14.44,-0.16,21.49)
42.44,알고리즘 사용됨: Predictive(AStar),(-14.44,-0.16,21.49)
42.44,클러스터 c로 이동 시작,(-14.44,-0.16,21.49)
46.12,클러스터 c 도착,(-6.45,-1.29,-1.30)
46.12,클러스터 c 수거 시작,(-6.45,-1.29,-1.30)
46.52,장애물 트리거 충돌: Small_Rock_002_LOD1,(-4.50,-0.64,-1.11)
46.52,장애물 트리거 충돌: Small_Rock_002(Clone),(-4.50,-0.64,-1.11)
46.52,장애물 트리거 충돌: Small_Rock_002_LOD0,(-4.50,-0.64,-1.11)
46.52,장애물 트리거 충돌: Small_Rock_002_LOD2,(-4.50,-0.64,-1.11)
46.54,장애물 트리거 충돌: Small_Rock_002(Clone),(-4.47,-0.59,-1.03)
53.52,클러스터 c 수거 완료,(-14.25,-0.11,4.37)
53.52,모든 클러스터 수거 완료,(-14.25,-0.11,4.37)
53.52,클러스터 a 수거율: 75.2%,(-14.25,-0.11,4.37)
53.52,클러스터 b 수거율: 92.4%,(-14.25,-0.11,4.37)
53.52,클러스터 c 수거율: 100.0%,(-14.25,-0.11,4.37)
53.52,장애물 충돌 횟수: 5,(-14.25,-0.11,4.37)
53.52,총 이동 거리: 349.04m,(-14.25,-0.11,4.37)
53.52,2분 이내 수거 비율: 86.9% (2107 / 2426),(-14.25,-0.11,4.37)
219.97,시뮬레이션 강제 종료됨,(-13.91,-0.52,4.17)
219.97,총 이동 거리: 398.38m,(-13.91,-0.52,4.17)
219.97,2분 이내 수거 비율: 86.9% (2107 / 2426),(-13.91,-0.52,4.17)
219.97,장애물 충돌 횟수: 5,(-13.91,-0.52,4.17)
