0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -2959.80,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.30,클러스터 a 도착,(9.94,-0.37,-0.11)
3.30,클러스터 a 수거 시작,(9.94,-0.37,-0.11)
58.84,클러스터 a 수거 완료,(25.63,0.09,-7.03)
58.84,[선택 이유: c] 거리: 57.1, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 6, 최종 점수: -1924.88,(25.63,0.09,-7.03)
58.84,클러스터 a → c,(25.63,0.09,-7.03)
58.84,알고리즘 사용됨: Predictive,(25.63,0.09,-7.03)
58.84,클러스터 c로 이동 시작,(25.63,0.09,-7.03)
64.30,클러스터 c 도착,(-18.65,-0.45,-16.63)
64.30,클러스터 c 수거 시작,(-18.65,-0.45,-16.63)
96.08,클러스터 c 수거 완료,(-42.16,-0.27,-6.06)
96.08,[선택 이유: b] 거리: 46.7, 쓰레기 수: 600, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -1138.34,(-42.16,-0.27,-6.06)
96.08,클러스터 c → b,(-42.16,-0.27,-6.06)
96.08,알고리즘 사용됨: Predictive,(-42.16,-0.27,-6.06)
96.08,클러스터 b로 이동 시작,(-42.16,-0.27,-6.06)
101.10,클러스터 b 도착,(-23.43,-0.38,27.92)
101.10,클러스터 b 수거 시작,(-23.43,-0.38,27.92)
118.70,클러스터 b 수거 완료,(-7.55,-0.11,34.39)
118.70,[선택 이유: e] 거리: 32.9, 쓰레기 수: 488, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -943.07,(-7.55,-0.11,34.39)
118.70,클러스터 b → e,(-7.55,-0.11,34.39)
118.70,알고리즘 사용됨: Predictive,(-7.55,-0.11,34.39)
118.70,클러스터 e로 이동 시작,(-7.55,-0.11,34.39)
123.66,클러스터 e 도착,(-36.11,-0.45,40.68)
123.66,클러스터 e 수거 시작,(-36.11,-0.45,40.68)
130.68,클러스터 e 수거 완료,(-37.05,-0.20,45.31)
130.68,[선택 이유: d] 거리: 77.2, 쓰레기 수: 200, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -307.77,(-37.05,-0.20,45.31)
130.68,클러스터 e → d,(-37.05,-0.20,45.31)
130.68,알고리즘 사용됨: Predictive,(-37.05,-0.20,45.31)
130.68,클러스터 d로 이동 시작,(-37.05,-0.20,45.31)
139.00,클러스터 d 도착,(32.14,-0.39,39.30)
139.00,클러스터 d 수거 시작,(32.14,-0.39,39.30)
155.10,클러스터 d 수거 완료,(45.74,0.02,29.01)
155.10,모든 클러스터 수거 완료,(45.74,0.02,29.01)
155.10,클러스터 a 수거율: 77.3%,(45.74,0.02,29.01)
155.10,클러스터 b 수거율: 80.7%,(45.74,0.02,29.01)
155.10,클러스터 c 수거율: 76.2%,(45.74,0.02,29.01)
155.10,클러스터 d 수거율: 75.5%,(45.74,0.02,29.01)
155.10,클러스터 e 수거율: 100.0%,(45.74,0.02,29.01)
155.10,장애물 충돌 횟수: 0,(45.74,0.02,29.01)
155.10,총 이동 거리: 1073.15m,(45.74,0.02,29.01)
155.10,2분 이내 수거 비율: 63.5% (2406 / 3788),(45.74,0.02,29.01)
