0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -2959.80,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.46,클러스터 a 도착,(9.54,-0.48,0.09)
3.46,클러스터 a 수거 시작,(9.54,-0.48,0.09)
59.46,클러스터 a 수거 완료,(25.38,-0.27,-7.19)
59.46,[선택 이유: c] 거리: 56.8, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 1, 최종 점수: -1940.15,(25.38,-0.27,-7.19)
59.46,클러스터 a → c,(25.38,-0.27,-7.19)
59.46,알고리즘 사용됨: Predictive,(25.38,-0.27,-7.19)
59.46,클러스터 c로 이동 시작,(25.38,-0.27,-7.19)
64.94,클러스터 c 도착,(-18.61,-0.42,-16.46)
64.94,클러스터 c 수거 시작,(-18.61,-0.42,-16.46)
86.32,장애물 트리거 충돌: Small_Rock_002_LOD0,(-36.54,-1.61,-29.83)
86.32,장애물 트리거 충돌: Small_Rock_002_LOD1,(-36.54,-1.61,-29.83)
86.34,장애물 트리거 충돌: Small_Rock_002_LOD2,(-36.43,-1.59,-29.81)
86.34,장애물 트리거 충돌: Small_Rock_002(Clone),(-36.43,-1.59,-29.81)
86.34,장애물 트리거 충돌: Small_Rock_002(Clone),(-36.43,-1.59,-29.81)
109.80,클러스터 c 수거 완료,(-42.34,-0.47,-6.05)
109.80,[선택 이유: b] 거리: 46.7, 쓰레기 수: 600, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -1153.26,(-42.34,-0.47,-6.05)
109.80,클러스터 c → b,(-42.34,-0.47,-6.05)
109.80,알고리즘 사용됨: Predictive,(-42.34,-0.47,-6.05)
109.80,클러스터 b로 이동 시작,(-42.34,-0.47,-6.05)
115.44,클러스터 b 도착,(-21.27,-0.41,28.83)
115.44,클러스터 b 수거 시작,(-21.27,-0.41,28.83)
123.42,장애물 트리거 충돌: Small_Rock_002_LOD0,(-25.92,0.19,35.53)
123.42,장애물 트리거 충돌: Small_Rock_002_LOD1,(-25.92,0.19,35.53)
123.44,장애물 트리거 충돌: Small_Rock_002(Clone),(-26.02,0.15,35.49)
123.44,장애물 트리거 충돌: Small_Rock_002_LOD2,(-26.02,0.15,35.49)
123.64,장애물 트리거 충돌: Small_Rock_002(Clone),(-26.40,0.04,34.89)
128.82,클러스터 b 수거 완료,(-19.80,0.29,25.25)
128.82,[선택 이유: e] 거리: 25.0, 쓰레기 수: 485, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -944.99,(-19.80,0.29,25.25)
128.82,클러스터 b → e,(-19.80,0.29,25.25)
128.82,알고리즘 사용됨: Predictive,(-19.80,0.29,25.25)
128.82,클러스터 e로 이동 시작,(-19.80,0.29,25.25)
131.78,클러스터 e 도착,(-36.97,-0.41,37.49)
131.78,클러스터 e 수거 시작,(-36.97,-0.41,37.49)
138.60,클러스터 e 수거 완료,(-34.06,-0.20,41.27)
138.60,[선택 이유: d] 거리: 74.1, 쓰레기 수: 200, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -310.93,(-34.06,-0.20,41.27)
138.60,클러스터 e → d,(-34.06,-0.20,41.27)
138.60,알고리즘 사용됨: Predictive,(-34.06,-0.20,41.27)
138.60,클러스터 d로 이동 시작,(-34.06,-0.20,41.27)
147.30,클러스터 d 도착,(35.83,-0.39,36.30)
147.30,클러스터 d 수거 시작,(35.83,-0.39,36.30)
150.44,장애물 트리거 충돌: Small_Rock_001_LOD1,(38.50,-0.37,48.63)
150.44,장애물 트리거 충돌: Small_Rock_001(Clone),(38.50,-0.37,48.63)
150.44,장애물 트리거 충돌: Small_Rock_001_LOD0,(38.50,-0.37,48.63)
150.46,장애물 트리거 충돌: Small_Rock_001_LOD2,(38.58,-0.38,48.64)
160.26,장애물 트리거 충돌: Small_Rock_001(Clone),(33.06,-0.17,45.55)
165.28,클러스터 d 수거 완료,(33.65,-0.13,34.29)
165.28,모든 클러스터 수거 완료,(33.65,-0.13,34.29)
165.28,클러스터 a 수거율: 79.0%,(33.65,-0.13,34.29)
165.28,클러스터 b 수거율: 91.3%,(33.65,-0.13,34.29)
165.28,클러스터 c 수거율: 75.2%,(33.65,-0.13,34.29)
165.28,클러스터 d 수거율: 97.0%,(33.65,-0.13,34.29)
165.28,클러스터 e 수거율: 99.8%,(33.65,-0.13,34.29)
165.28,장애물 충돌 횟수: 15,(33.65,-0.13,34.29)
165.28,총 이동 거리: 1079.66m,(33.65,-0.13,34.29)
165.28,2분 이내 수거 비율: 58.6% (2217 / 3785),(33.65,-0.13,34.29)
