0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Score,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 장애물 수: 0, 주변 클러스터: 0, 최종 점수: -1783.92,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Score,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.18,클러스터 a 도착,(9.65,-0.43,0.05)
3.18,클러스터 a 수거 시작,(9.65,-0.43,0.05)
58.10,클러스터 a 수거 완료,(25.25,0.08,-7.30)
58.10,[선택 이유: c] 거리: 56.7, 쓰레기 수: 1000, 장애물 수: 1, 주변 클러스터: 0, 최종 점수: -1175.32,(25.25,0.08,-7.30)
58.10,클러스터 a → c,(25.25,0.08,-7.30)
58.10,알고리즘 사용됨: Score,(25.25,0.08,-7.30)
58.10,클러스터 c로 이동 시작,(25.25,0.08,-7.30)
64.00,클러스터 c 도착,(-18.04,-0.44,-19.98)
64.00,클러스터 c 수거 시작,(-18.04,-0.44,-19.98)
126.62,클러스터 c 수거 완료,(-42.91,-0.40,-6.66)
126.62,[선택 이유: b] 거리: 47.5, 쓰레기 수: 600, 장애물 수: 5, 주변 클러스터: 0, 최종 점수: -690.98,(-42.91,-0.40,-6.66)
126.62,클러스터 c → b,(-42.91,-0.40,-6.66)
126.62,알고리즘 사용됨: Score,(-42.91,-0.40,-6.66)
126.62,클러스터 b로 이동 시작,(-42.91,-0.40,-6.66)
131.96,클러스터 b 도착,(-23.71,-0.39,27.98)
131.96,클러스터 b 수거 시작,(-23.71,-0.39,27.98)
149.42,클러스터 b 수거 완료,(-7.64,0.09,34.14)
149.42,[선택 이유: e] 거리: 32.9, 쓰레기 수: 475, 장애물 수: 0, 주변 클러스터: 0, 최종 점수: -556.85,(-7.64,0.09,34.14)
149.42,클러스터 b → e,(-7.64,0.09,34.14)
149.42,알고리즘 사용됨: Score,(-7.64,0.09,34.14)
149.42,클러스터 e로 이동 시작,(-7.64,0.09,34.14)
153.98,클러스터 e 도착,(-36.12,-0.44,40.64)
153.98,클러스터 e 수거 시작,(-36.12,-0.44,40.64)
160.98,클러스터 e 수거 완료,(-37.04,-0.31,45.35)
160.98,[선택 이유: d] 거리: 77.2, 쓰레기 수: 200, 장애물 수: 5, 주변 클러스터: 0, 최종 점수: -199.11,(-37.04,-0.31,45.35)
160.98,클러스터 e → d,(-37.04,-0.31,45.35)
160.98,알고리즘 사용됨: Score,(-37.04,-0.31,45.35)
160.98,클러스터 d로 이동 시작,(-37.04,-0.31,45.35)
169.62,클러스터 d 도착,(32.02,-0.43,39.68)
169.62,클러스터 d 수거 시작,(32.02,-0.43,39.68)
185.88,클러스터 d 수거 완료,(45.59,0.10,28.88)
185.88,모든 클러스터 수거 완료,(45.59,0.10,28.88)
185.88,클러스터 a 수거율: 88.4%,(45.59,0.10,28.88)
185.88,클러스터 b 수거율: 77.3%,(45.59,0.10,28.88)
185.88,클러스터 c 수거율: 82.0%,(45.59,0.10,28.88)
185.88,클러스터 d 수거율: 75.0%,(45.59,0.10,28.88)
185.88,클러스터 e 수거율: 100.0%,(45.59,0.10,28.88)
185.88,장애물 충돌 횟수: 0,(45.59,0.10,28.88)
185.88,총 이동 거리: 1175.62m,(45.59,0.10,28.88)
185.88,2분 이내 수거 비율: 54.8% (2067 / 3775),(45.59,0.10,28.88)
