0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
0.00,장애물 감지됨 (미지정) - buoy(Clone) → 회피 시도,(0.00,-0.73,-22.29)
4.56,클러스터 a 도착,(21.44,-0.35,6.55)
4.56,클러스터 a 수거 시작,(21.44,-0.35,6.55)
12.34,장애물 감지됨 (미지정) - Small_Rock_001(Clone) → 회피 시도,(27.98,-0.41,40.64)
12.42,장애물 감지됨 (미지정) - Small_Rock_001(Clone) → 회피 시도,(27.76,-0.44,40.29)
20.46,장애물 감지됨 (미지정) - Small_Rock_002(Clone) → 회피 시도,(29.12,-0.51,33.82)
21.70,장애물 감지됨 (미지정) - Small_Rock_002(Clone) → 회피 시도,(34.98,-0.35,36.13)
27.76,장애물 충돌 횟수: 0,(24.66,-0.35,14.87)
