0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
4.58,클러스터 a 도착,(21.52,-0.37,6.62)
4.58,클러스터 a 수거 시작,(21.52,-0.37,6.62)
23.70,장애물 감지됨: Small_Rock_000(Clone), 위치: (29.30, 0.00, 21.17),(29.21,-0.48,27.48)
23.70,장애물 회피 방향 적용: (0.00, -0.09, 1.00),(29.21,-0.48,27.48)
23.70,장애물 감지됨: Small_Rock_000_LOD1, 위치: (29.30, 0.00, 21.17),(29.21,-0.48,27.48)
23.70,장애물 회피 방향 적용: (-0.01, -0.09, 1.00),(29.21,-0.48,27.48)
23.70,장애물 감지됨: Small_Rock_000_LOD0, 위치: (29.30, 0.00, 21.17),(29.21,-0.48,27.48)
23.70,장애물 회피 방향 적용: (-0.01, -0.09, 1.00),(29.21,-0.48,27.48)
23.70,장애물 감지됨: Small_Rock_000_LOD2, 위치: (29.30, 0.00, 21.17),(29.21,-0.48,27.48)
23.70,장애물 회피 방향 적용: (-0.03, -0.09, 1.00),(29.21,-0.48,27.48)
28.58,장애물 감지됨: Small_Rock_000(Clone), 위치: (29.30, 0.00, 21.17),(26.18,-0.35,16.32)
28.58,장애물 회피 방향 적용: (-0.51, 0.00, -0.86),(26.18,-0.35,16.32)
56.80,클러스터 a 수거 완료,(34.96,-0.06,-3.99)
56.80,알고리즘 사용됨: Fusion(AStar),(34.96,-0.06,-3.99)
56.80,클러스터 b로 이동 시작,(34.96,-0.06,-3.99)
60.10,장애물 감지됨: Small_Rock_002(Clone), 위치: (8.26, 0.00, 10.36),(9.70,-0.37,4.49)
60.10,장애물 회피 방향 적용: (0.18, -0.08, -0.98),(9.70,-0.37,4.49)
60.10,장애물 감지됨: Small_Rock_002_LOD1, 위치: (8.26, 0.00, 10.36),(9.70,-0.37,4.49)
60.10,장애물 회피 방향 적용: (0.18, -0.08, -0.98),(9.70,-0.37,4.49)
60.10,장애물 감지됨: Small_Rock_002_LOD2, 위치: (8.26, 0.00, 10.36),(9.70,-0.37,4.49)
60.10,장애물 회피 방향 적용: (0.18, -0.08, -0.98),(9.70,-0.37,4.49)
60.10,장애물 감지됨: Small_Rock_002_LOD0, 위치: (8.26, 0.00, 10.36),(9.70,-0.37,4.49)
60.10,장애물 회피 방향 적용: (0.18, -0.08, -0.98),(9.70,-0.37,4.49)
60.26,장애물 감지됨: Small_Rock_002(Clone), 위치: (8.26, 0.00, 10.36),(8.46,-0.41,4.97)
60.26,장애물 회피 방향 적용: (0.00, 0.00, -1.00),(8.46,-0.41,4.97)
61.48,장애물 감지됨: buoy(Clone), 위치: (-6.29, -0.33, 10.30),(-1.26,-0.35,7.90)
61.48,장애물 회피 방향 적용: (0.93, -0.01, -0.37),(-1.26,-0.35,7.90)
62.48,장애물 감지됨: buoy(Clone), 위치: (-9.30, -0.39, 16.70),(-8.94,-0.40,11.11)
62.48,장애물 회피 방향 적용: (0.02, 0.08, -1.00),(-8.94,-0.40,11.11)
63.20,장애물 감지됨: Small_Rock_000(Clone), 위치: (-18.87, 0.00, 14.27),(-13.28,-0.40,12.18)
63.20,장애물 회피 방향 적용: (0.98, -0.08, -0.20),(-13.28,-0.40,12.18)
63.20,장애물 감지됨: Small_Rock_000_LOD1, 위치: (-18.87, 0.00, 14.27),(-13.28,-0.40,12.18)
63.20,장애물 회피 방향 적용: (0.98, -0.08, -0.20),(-13.28,-0.40,12.18)
63.20,장애물 감지됨: Small_Rock_000_LOD0, 위치: (-18.87, 0.00, 14.27),(-13.28,-0.40,12.18)
63.20,장애물 회피 방향 적용: (0.98, -0.08, -0.20),(-13.28,-0.40,12.18)
63.20,장애물 감지됨: Small_Rock_000_LOD2, 위치: (-18.87, 0.00, 14.27),(-13.28,-0.40,12.18)
63.20,장애물 회피 방향 적용: (0.98, -0.08, -0.20),(-13.28,-0.40,12.18)
63.26,장애물 감지됨: Small_Rock_000(Clone), 위치: (-18.87, 0.00, 14.27),(-13.64,-0.38,12.32)
63.26,장애물 회피 방향 적용: (0.95, 0.00, -0.30),(-13.64,-0.38,12.32)
63.46,클러스터 b 도착,(-14.90,-0.34,12.86)
63.46,클러스터 b 수거 시작,(-14.90,-0.34,12.86)
75.14,클러스터 b 수거 완료,(-12.65,0.08,19.31)
75.14,알고리즘 사용됨: Score(AStar),(-12.65,0.08,19.31)
75.14,클러스터 c로 이동 시작,(-12.65,0.08,19.31)
77.34,클러스터 c 도착,(-10.99,-0.33,2.98)
77.34,클러스터 c 수거 시작,(-10.99,-0.33,2.98)
82.98,클러스터 c 수거 완료,(-14.48,-0.27,1.82)
82.98,모든 클러스터 수거 완료,(-14.48,-0.27,1.82)
82.98,클러스터 a 수거율: 81.2%,(-14.48,-0.27,1.82)
82.98,클러스터 b 수거율: 89.8%,(-14.48,-0.27,1.82)
82.98,클러스터 c 수거율: 100.0%,(-14.48,-0.27,1.82)
82.98,장애물 충돌 횟수: 0,(-14.48,-0.27,1.82)
