0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
4.56,클러스터 a 도착,(21.44,-0.36,6.51)
4.56,클러스터 a 수거 시작,(21.44,-0.36,6.51)
11.46,장애물 감지됨: Small_Rock_001(Clone), 위치: (29.83, 0.00, 43.75),(24.01,-0.38,42.94)
11.46,장애물 감지됨: Small_Rock_001_LOD0, 위치: (29.83, 0.00, 43.75),(24.01,-0.38,42.94)
11.46,장애물 감지됨: Small_Rock_001_LOD1, 위치: (29.83, 0.00, 43.75),(24.01,-0.38,42.94)
11.46,장애물 회피 방향 적용: (-0.99, -0.07, -0.12),(24.01,-0.38,42.94)
11.48,장애물 회피 방향 적용: (-0.99, -0.07, -0.12),(24.00,-0.38,43.06)
11.50,장애물 회피 방향 적용: (-0.99, -0.07, -0.11),(24.00,-0.38,43.19)
11.52,장애물 회피 방향 적용: (-0.99, -0.07, -0.08),(24.01,-0.39,43.31)
11.54,장애물 회피 방향 적용: (-1.00, -0.07, -0.06),(24.01,-0.39,43.44)
11.56,장애물 회피 방향 적용: (-1.00, -0.07, -0.03),(24.02,-0.39,43.58)
11.58,장애물 회피 방향 적용: (-1.00, -0.07, 0.00),(24.03,-0.39,43.71)
11.60,장애물 회피 방향 적용: (-1.00, -0.07, 0.03),(24.04,-0.40,43.85)
11.62,장애물 회피 방향 적용: (-1.00, -0.07, 0.06),(24.05,-0.39,43.99)
11.64,장애물 감지됨: Small_Rock_001_LOD2, 위치: (29.83, 0.00, 43.75),(24.07,-0.39,44.13)
11.64,장애물 회피 방향 적용: (-1.00, -0.07, 0.06),(24.07,-0.39,44.13)
11.66,장애물 회피 방향 적용: (-0.99, -0.07, 0.07),(24.10,-0.39,44.27)
11.68,장애물 회피 방향 적용: (-0.99, -0.07, 0.07),(24.13,-0.38,44.42)
11.70,장애물 회피 방향 적용: (-1.00, -0.07, 0.07),(24.16,-0.36,44.56)
11.72,장애물 회피 방향 적용: (-0.99, -0.06, 0.08),(24.19,-0.33,44.70)
11.74,장애물 회피 방향 적용: (-1.00, -0.05, 0.08),(24.22,-0.31,44.65)
11.76,장애물 회피 방향 적용: (-0.99, -0.07, 0.08),(24.26,-0.38,44.77)
11.78,장애물 회피 방향 적용: (-0.99, -0.06, 0.08),(24.28,-0.34,44.72)
11.80,장애물 감지됨: Small_Rock_001(Clone), 위치: (29.83, 0.00, 43.75),(24.31,-0.31,44.67)
11.80,장애물 회피 방향 적용: (-1.00, -0.05, 0.08),(24.31,-0.31,44.67)
11.82,장애물 회피 방향 적용: (-1.00, -0.05, 0.08),(24.33,-0.29,44.62)
11.84,장애물 회피 방향 적용: (-0.99, -0.06, 0.08),(24.38,-0.33,44.75)
11.86,장애물 회피 방향 적용: (-1.00, -0.05, 0.08),(24.40,-0.31,44.69)
11.88,장애물 회피 방향 적용: (-1.00, -0.05, 0.08),(24.43,-0.30,44.63)
11.90,장애물 회피 방향 적용: (-1.00, -0.05, 0.08),(24.44,-0.31,44.58)
11.92,장애물 회피 방향 적용: (-1.00, -0.06, 0.07),(24.45,-0.32,44.52)
11.94,장애물 회피 방향 적용: (-1.00, -0.06, 0.07),(24.46,-0.33,44.45)
11.96,장애물 회피 방향 적용: (-1.00, -0.06, 0.07),(24.47,-0.34,44.39)
11.98,장애물 회피 방향 적용: (-1.00, -0.06, 0.07),(24.49,-0.35,44.32)
12.00,장애물 회피 방향 적용: (-1.00, -0.07, 0.07),(24.50,-0.36,44.24)
12.02,장애물 회피 방향 적용: (-1.00, -0.07, 0.06),(24.51,-0.37,44.17)
12.04,장애물 회피 방향 적용: (-1.00, -0.07, 0.05),(24.53,-0.38,44.08)
12.06,장애물 회피 방향 적용: (-1.00, -0.07, 0.04),(24.55,-0.39,44.00)
12.08,장애물 회피 방향 적용: (-1.00, -0.07, 0.03),(24.56,-0.40,43.91)
12.10,장애물 회피 방향 적용: (-1.00, -0.08, 0.01),(24.58,-0.40,43.82)
12.12,장애물 회피 방향 적용: (-1.00, -0.08, 0.00),(24.60,-0.41,43.73)
12.14,장애물 회피 방향 적용: (-1.00, -0.08, -0.01),(24.62,-0.41,43.63)
12.16,장애물 회피 방향 적용: (-1.00, -0.08, -0.03),(24.64,-0.41,43.53)
12.18,장애물 회피 방향 적용: (-1.00, -0.08, -0.05),(24.67,-0.41,43.43)
12.20,장애물 회피 방향 적용: (-0.99, -0.08, -0.06),(24.69,-0.42,43.32)
12.22,장애물 회피 방향 적용: (-0.99, -0.08, -0.08),(24.71,-0.41,43.22)
12.24,장애물 회피 방향 적용: (-0.99, -0.08, -0.08),(24.74,-0.41,43.11)
12.26,장애물 회피 방향 적용: (-0.99, -0.08, -0.08),(24.76,-0.41,42.99)
12.28,장애물 회피 방향 적용: (-0.99, -0.08, -0.08),(24.78,-0.41,42.88)
12.30,장애물 회피 방향 적용: (-0.99, -0.08, -0.09),(24.81,-0.41,42.77)
12.32,장애물 회피 방향 적용: (-0.99, -0.08, -0.09),(24.83,-0.41,42.65)
12.34,장애물 회피 방향 적용: (-0.99, -0.08, -0.09),(24.85,-0.41,42.53)
12.36,장애물 회피 방향 적용: (-0.99, -0.08, -0.10),(24.87,-0.41,42.42)
12.38,장애물 회피 방향 적용: (-0.99, -0.09, -0.12),(24.90,-0.42,42.30)
12.40,장애물 회피 방향 적용: (-0.99, -0.09, -0.13),(24.92,-0.42,42.17)
12.42,장애물 회피 방향 적용: (-0.99, -0.09, -0.14),(24.95,-0.43,42.05)
12.44,장애물 회피 방향 적용: (-0.98, -0.09, -0.17),(24.98,-0.44,41.92)
12.46,장애물 회피 방향 적용: (-0.98, -0.10, -0.20),(25.01,-0.45,41.80)
12.48,장애물 회피 방향 적용: (-0.97, -0.10, -0.23),(25.04,-0.46,41.67)
12.50,장애물 회피 방향 적용: (-0.96, -0.10, -0.26),(25.08,-0.46,41.54)
12.52,장애물 회피 방향 적용: (-0.95, -0.10, -0.29),(25.12,-0.47,41.41)
12.54,장애물 회피 방향 적용: (-0.94, -0.10, -0.32),(25.16,-0.48,41.28)
12.56,장애물 회피 방향 적용: (-0.93, -0.10, -0.35),(25.21,-0.48,41.15)
12.58,장애물 회피 방향 적용: (-0.92, -0.10, -0.39),(25.26,-0.49,41.02)
12.60,장애물 회피 방향 적용: (-0.90, -0.11, -0.42),(25.31,-0.49,40.88)
12.62,장애물 회피 방향 적용: (-0.89, -0.11, -0.45),(25.36,-0.49,40.75)
12.64,장애물 회피 방향 적용: (-0.87, -0.11, -0.48),(25.42,-0.50,40.62)
12.66,장애물 회피 방향 적용: (-0.86, -0.11, -0.51),(25.48,-0.50,40.49)
12.68,장애물 회피 방향 적용: (-0.84, -0.11, -0.53),(25.54,-0.51,40.37)
12.70,장애물 회피 방향 적용: (-0.82, -0.11, -0.56),(25.61,-0.53,40.27)
12.72,장애물 회피 방향 적용: (-0.81, -0.12, -0.58),(25.67,-0.54,40.18)
12.74,장애물 회피 방향 적용: (-0.79, -0.12, -0.60),(25.74,-0.56,40.09)
12.76,장애물 회피 방향 적용: (-0.78, -0.12, -0.62),(25.81,-0.57,40.01)
12.78,장애물 회피 방향 적용: (-0.76, -0.12, -0.64),(25.88,-0.58,39.92)
12.80,장애물 회피 방향 적용: (-0.74, -0.13, -0.66),(25.95,-0.59,39.84)
12.82,장애물 회피 방향 적용: (-0.73, -0.13, -0.67),(26.00,-0.62,39.77)
12.84,장애물 회피 방향 적용: (-0.71, -0.14, -0.69),(26.06,-0.63,39.70)
12.86,장애물 회피 방향 적용: (-0.69, -0.14, -0.71),(26.13,-0.65,39.63)
12.88,장애물 회피 방향 적용: (-0.68, -0.14, -0.72),(26.20,-0.66,39.56)
12.90,장애물 회피 방향 적용: (-0.66, -0.15, -0.74),(26.28,-0.67,39.49)
12.92,장애물 회피 방향 적용: (-0.64, -0.15, -0.75),(26.35,-0.68,39.42)
12.94,장애물 회피 방향 적용: (-0.62, -0.15, -0.77),(26.43,-0.69,39.35)
12.96,장애물 회피 방향 적용: (-0.60, -0.15, -0.78),(26.51,-0.70,39.28)
12.98,장애물 회피 방향 적용: (-0.58, -0.15, -0.80),(26.60,-0.71,39.22)
13.00,장애물 회피 방향 적용: (-0.56, -0.16, -0.81),(26.69,-0.71,39.15)
13.02,장애물 회피 방향 적용: (-0.54, -0.16, -0.83),(26.78,-0.72,39.09)
13.04,장애물 회피 방향 적용: (-0.51, -0.16, -0.84),(26.87,-0.73,39.02)
13.06,장애물 회피 방향 적용: (-0.49, -0.16, -0.86),(26.97,-0.73,38.96)
13.08,장애물 회피 방향 적용: (-0.47, -0.16, -0.87),(27.07,-0.74,38.90)
13.10,장애물 회피 방향 적용: (-0.44, -0.16, -0.88),(27.17,-0.75,38.85)
13.12,장애물 회피 방향 적용: (-0.42, -0.17, -0.89),(27.27,-0.76,38.79)
13.14,장애물 회피 방향 적용: (-0.40, -0.17, -0.90),(27.37,-0.78,38.75)
13.16,장애물 회피 방향 적용: (-0.37, -0.17, -0.91),(27.46,-0.81,38.70)
13.18,장애물 회피 방향 적용: (-0.35, -0.19, -0.92),(27.54,-0.86,38.68)
13.20,장애물 회피 방향 적용: (-0.37, -0.18, -0.91),(27.46,-0.85,38.70)
13.22,장애물 회피 방향 적용: (-0.35, -0.19, -0.92),(27.57,-0.86,38.66)
13.24,장애물 회피 방향 적용: (-0.37, -0.18, -0.91),(27.49,-0.85,38.68)
13.26,장애물 회피 방향 적용: (-0.35, -0.20, -0.92),(27.56,-0.90,38.66)
13.28,장애물 회피 방향 적용: (-0.37, -0.18, -0.91),(27.48,-0.82,38.66)
13.30,장애물 회피 방향 적용: (-0.36, -0.19, -0.91),(27.52,-0.89,38.65)
13.32,장애물 회피 방향 적용: (-0.37, -0.17, -0.91),(27.45,-0.81,38.65)
13.34,장애물 회피 방향 적용: (-0.36, -0.18, -0.92),(27.51,-0.86,38.62)
13.36,장애물 회피 방향 적용: (-0.37, -0.19, -0.91),(27.44,-0.88,38.64)
13.38,장애물 회피 방향 적용: (-0.35, -0.18, -0.92),(27.54,-0.84,38.57)
13.40,장애물 회피 방향 적용: (-0.36, -0.18, -0.91),(27.46,-0.86,38.59)
13.42,장애물 회피 방향 적용: (-0.36, -0.19, -0.91),(27.49,-0.92,38.58)
13.44,장애물 회피 방향 적용: (-0.37, -0.18, -0.91),(27.43,-0.80,38.56)
13.46,장애물 회피 방향 적용: (-0.36, -0.19, -0.91),(27.44,-0.86,38.54)
13.48,장애물 회피 방향 적용: (-0.36, -0.20, -0.91),(27.45,-0.92,38.53)
13.50,장애물 회피 방향 적용: (-0.36, -0.21, -0.91),(27.45,-0.97,38.52)
13.52,장애물 회피 방향 적용: (-0.36, -0.22, -0.91),(27.44,-1.03,38.52)
13.54,장애물 회피 방향 적용: (-0.37, -0.23, -0.90),(27.41,-1.07,38.52)
13.56,장애물 회피 방향 적용: (-0.35, -0.21, -0.91),(27.46,-0.95,38.45)
13.58,장애물 회피 방향 적용: (-0.36, -0.21, -0.91),(27.43,-0.99,38.45)
13.60,장애물 회피 방향 적용: (-0.36, -0.22, -0.91),(27.41,-1.03,38.45)
13.62,장애물 회피 방향 적용: (-0.36, -0.23, -0.90),(27.41,-1.08,38.44)
13.64,장애물 회피 방향 적용: (-0.36, -0.20, -0.91),(27.39,-0.93,38.39)
13.66,장애물 회피 방향 적용: (-0.36, -0.21, -0.91),(27.40,-0.97,38.37)
13.68,장애물 회피 방향 적용: (-0.36, -0.21, -0.91),(27.39,-1.01,38.36)
13.70,장애물 회피 방향 적용: (-0.36, -0.22, -0.91),(27.38,-1.04,38.35)
13.72,장애물 회피 방향 적용: (-0.36, -0.23, -0.91),(27.37,-1.08,38.34)
13.74,장애물 회피 방향 적용: (-0.35, -0.19, -0.92),(27.39,-0.92,38.27)
13.76,장애물 회피 방향 적용: (-0.35, -0.20, -0.91),(27.38,-0.95,38.25)
13.78,장애물 회피 방향 적용: (-0.35, -0.20, -0.91),(27.37,-0.98,38.24)
13.80,장애물 회피 방향 적용: (-0.35, -0.21, -0.91),(27.36,-1.01,38.23)
13.82,장애물 회피 방향 적용: (-0.35, -0.21, -0.91),(27.35,-1.03,38.21)
13.84,장애물 회피 방향 적용: (-0.36, -0.21, -0.91),(27.34,-1.05,38.20)
13.86,장애물 회피 방향 적용: (-0.36, -0.22, -0.91),(27.33,-1.07,38.19)
13.88,장애물 회피 방향 적용: (-0.36, -0.22, -0.91),(27.32,-1.08,38.19)
13.90,장애물 회피 방향 적용: (-0.36, -0.24, -0.90),(27.32,-1.17,38.25)
13.92,장애물 회피 방향 적용: (-0.36, -0.21, -0.91),(27.35,-1.02,38.22)
13.94,장애물 회피 방향 적용: (-0.36, -0.22, -0.91),(27.35,-1.06,38.25)
13.96,장애물 회피 방향 적용: (-0.36, -0.22, -0.91),(27.34,-1.08,38.28)
13.98,장애물 회피 방향 적용: (-0.35, -0.23, -0.91),(27.39,-1.12,38.29)
14.00,장애물 회피 방향 적용: (-0.36, -0.21, -0.91),(27.34,-0.99,38.29)
