0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -2959.80,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.44,클러스터 a 도착,(9.31,-0.46,0.13)
3.44,클러스터 a 수거 시작,(9.31,-0.46,0.13)
56.64,클러스터 a 수거 완료,(25.03,-0.42,-7.20)
56.64,[선택 이유: c] 거리: 56.5, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -1928.50,(25.03,-0.42,-7.20)
56.64,클러스터 a → c,(25.03,-0.42,-7.20)
56.64,알고리즘 사용됨: Predictive,(25.03,-0.42,-7.20)
56.64,클러스터 c로 이동 시작,(25.03,-0.42,-7.20)
62.28,클러스터 c 도착,(-18.48,-0.52,-16.87)
62.28,클러스터 c 수거 시작,(-18.48,-0.52,-16.87)
83.90,장애물 트리거 충돌: buoy(Clone),(-28.43,-0.04,-19.80)
94.32,클러스터 c 수거 완료,(-42.41,0.76,-6.07)
94.32,[선택 이유: b] 거리: 46.8, 쓰레기 수: 600, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -1138.21,(-42.41,0.76,-6.07)
94.32,클러스터 c → b,(-42.41,0.76,-6.07)
94.32,알고리즘 사용됨: Predictive,(-42.41,0.76,-6.07)
94.32,클러스터 b로 이동 시작,(-42.41,0.76,-6.07)
99.64,클러스터 b 도착,(-23.73,-0.46,27.97)
99.64,클러스터 b 수거 시작,(-23.73,-0.46,27.97)
116.58,클러스터 b 수거 완료,(-7.56,0.38,34.38)
116.58,[선택 이유: e] 거리: 32.9, 쓰레기 수: 468, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -903.07,(-7.56,0.38,34.38)
116.58,클러스터 b → e,(-7.56,0.38,34.38)
116.58,알고리즘 사용됨: Predictive,(-7.56,0.38,34.38)
116.58,클러스터 e로 이동 시작,(-7.56,0.38,34.38)
121.24,클러스터 e 도착,(-36.23,-0.36,40.99)
121.24,클러스터 e 수거 시작,(-36.23,-0.36,40.99)
128.36,클러스터 e 수거 완료,(-37.43,-0.21,45.49)
128.36,[선택 이유: d] 거리: 77.6, 쓰레기 수: 200, 주변 클러스터: 0, 장애물 수: 5, 최종 점수: -307.38,(-37.43,-0.21,45.49)
128.36,클러스터 e → d,(-37.43,-0.21,45.49)
128.36,알고리즘 사용됨: Predictive,(-37.43,-0.21,45.49)
128.36,클러스터 d로 이동 시작,(-37.43,-0.21,45.49)
136.74,클러스터 d 도착,(32.08,-0.25,39.26)
136.74,클러스터 d 수거 시작,(32.08,-0.25,39.26)
153.08,클러스터 d 수거 완료,(45.82,-0.07,28.98)
153.08,모든 클러스터 수거 완료,(45.82,-0.07,28.98)
153.08,클러스터 a 수거율: 80.2%,(45.82,-0.07,28.98)
153.08,클러스터 b 수거율: 76.7%,(45.82,-0.07,28.98)
153.08,클러스터 c 수거율: 77.2%,(45.82,-0.07,28.98)
153.08,클러스터 d 수거율: 83.5%,(45.82,-0.07,28.98)
153.08,클러스터 e 수거율: 100.0%,(45.82,-0.07,28.98)
153.08,장애물 충돌 횟수: 1,(45.82,-0.07,28.98)
153.08,총 이동 거리: 1070.46m,(45.82,-0.07,28.98)
153.08,2분 이내 수거 비율: 64.6% (2435 / 3768),(45.82,-0.07,28.98)
