0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
4.74,클러스터 a 도착,(21.36,-0.36,6.70)
4.74,클러스터 a 수거 시작,(21.36,-0.36,6.70)
57.20,클러스터 a 수거 완료,(34.84,-0.19,-4.00)
57.20,알고리즘 사용됨: Fusion(AStar),(34.84,-0.19,-4.00)
57.20,클러스터 b로 이동 시작,(34.84,-0.19,-4.00)
63.84,클러스터 b 도착,(-14.75,-0.42,13.49)
63.84,클러스터 b 수거 시작,(-14.75,-0.42,13.49)
66.42,장애물 트리거 충돌: buoy(Clone),(-16.73,-0.32,6.88)
75.62,클러스터 b 수거 완료,(-12.75,-0.03,19.55)
75.62,모든 클러스터 수거 완료,(-12.75,-0.03,19.55)
75.62,클러스터 a 수거율: 76.3%,(-12.75,-0.03,19.55)
75.62,클러스터 b 수거율: 96.1%,(-12.75,-0.03,19.55)
75.62,클러스터 c 수거율: 10.4%,(-12.75,-0.03,19.55)
75.62,장애물 충돌 횟수: 1,(-12.75,-0.03,19.55)
79.91,장애물 충돌 횟수: 1,(-12.60,-0.24,19.04)
