0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 c로 이동 시작,(0.00,-0.73,-22.29)
2.52,클러스터 c 도착,(-6.83,-0.43,-6.40)
2.52,클러스터 c 수거 시작,(-6.83,-0.43,-6.40)
15.72,클러스터 c 수거 완료,(0.46,0.02,-3.08)
15.72,클러스터 c → a,(0.46,0.02,-3.08)
15.72,알고리즘 사용됨: Predictive(AStar),(0.46,0.02,-3.08)
15.72,클러스터 a로 이동 시작,(0.46,0.02,-3.08)
18.76,클러스터 a 도착,(18.89,-0.41,8.70)
18.76,클러스터 a 수거 시작,(18.89,-0.41,8.70)
23.77,시뮬레이션 강제 종료됨,(18.82,-0.32,37.58)
23.77,총 이동 거리: 162.48m,(18.82,-0.32,37.58)
23.77,2분 이내 수거 비율: 29.1% (861 / 2963),(18.82,-0.32,37.58)
23.77,장애물 충돌 횟수: 0,(18.82,-0.32,37.58)
