0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Score,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 40.2, 쓰레기 수: 1500, 장애물 수: 1, 주변 클러스터: 0, 최종 점수: -1781.92,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Score,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
3.34,클러스터 a 도착,(9.46,-0.46,0.07)
3.34,클러스터 a 수거 시작,(9.46,-0.46,0.07)
57.10,클러스터 a 수거 완료,(25.25,-0.32,-7.21)
57.10,[선택 이유: c] 거리: 56.7, 쓰레기 수: 1000, 장애물 수: 5, 주변 클러스터: 0, 최종 점수: -1167.32,(25.25,-0.32,-7.21)
57.10,클러스터 a → c,(25.25,-0.32,-7.21)
57.10,알고리즘 사용됨: Score,(25.25,-0.32,-7.21)
57.10,클러스터 c로 이동 시작,(25.25,-0.32,-7.21)
62.60,클러스터 c 도착,(-18.48,-0.47,-16.68)
62.60,클러스터 c 수거 시작,(-18.48,-0.47,-16.68)
94.26,클러스터 c 수거 완료,(-42.37,0.29,-6.10)
94.26,[선택 이유: b] 거리: 46.8, 쓰레기 수: 600, 장애물 수: 5, 주변 클러스터: 0, 최종 점수: -691.28,(-42.37,0.29,-6.10)
94.26,클러스터 c → b,(-42.37,0.29,-6.10)
94.26,알고리즘 사용됨: Score,(-42.37,0.29,-6.10)
94.26,클러스터 b로 이동 시작,(-42.37,0.29,-6.10)
99.36,클러스터 b 도착,(-23.40,-0.38,27.95)
99.36,클러스터 b 수거 시작,(-23.40,-0.38,27.95)
115.86,클러스터 b 수거 완료,(-7.52,-0.09,34.38)
115.86,[선택 이유: e] 거리: 33.0, 쓰레기 수: 479, 장애물 수: 0, 주변 클러스터: 0, 최종 점수: -561.62,(-7.52,-0.09,34.38)
115.86,클러스터 b → e,(-7.52,-0.09,34.38)
115.86,알고리즘 사용됨: Score,(-7.52,-0.09,34.38)
115.86,클러스터 e로 이동 시작,(-7.52,-0.09,34.38)
120.06,클러스터 e 도착,(-36.23,-0.53,40.79)
120.06,클러스터 e 수거 시작,(-36.23,-0.53,40.79)
127.12,클러스터 e 수거 완료,(-37.24,-0.32,45.33)
127.12,[선택 이유: d] 거리: 77.4, 쓰레기 수: 200, 장애물 수: 5, 주변 클러스터: 0, 최종 점수: -199.03,(-37.24,-0.32,45.33)
127.12,클러스터 e → d,(-37.24,-0.32,45.33)
127.12,알고리즘 사용됨: Score,(-37.24,-0.32,45.33)
127.12,클러스터 d로 이동 시작,(-37.24,-0.32,45.33)
135.50,클러스터 d 도착,(32.17,-0.37,39.32)
135.50,클러스터 d 수거 시작,(32.17,-0.37,39.32)
152.20,클러스터 d 수거 완료,(45.65,-0.36,28.95)
152.20,모든 클러스터 수거 완료,(45.65,-0.36,28.95)
152.20,클러스터 a 수거율: 75.1%,(45.65,-0.36,28.95)
152.20,클러스터 b 수거율: 77.7%,(45.65,-0.36,28.95)
152.20,클러스터 c 수거율: 77.7%,(45.65,-0.36,28.95)
152.20,클러스터 d 수거율: 71.0%,(45.65,-0.36,28.95)
152.20,클러스터 e 수거율: 100.0%,(45.65,-0.36,28.95)
152.20,장애물 충돌 횟수: 0,(45.65,-0.36,28.95)
152.20,총 이동 거리: 1059.83m,(45.65,-0.36,28.95)
152.20,2분 이내 수거 비율: 64.4% (2435 / 3779),(45.65,-0.36,28.95)
