0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 51.9, 쓰레기 수: 1000, 주변 클러스터: 0, 경로상 장애물 수: 4, 최종 점수: -1936.15,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
5.54,클러스터 a 도착,(26.19,-0.32,13.15)
5.54,클러스터 a 수거 시작,(26.19,-0.32,13.15)
16.30,장애물 트리거 충돌: Small_Rock_000(Clone),(32.21,-0.73,21.79)
16.30,장애물 트리거 충돌: Small_Rock_000_LOD1,(32.21,-0.73,21.79)
16.30,장애물 트리거 충돌: Small_Rock_000_LOD2,(32.21,-0.73,21.79)
16.30,장애물 트리거 충돌: Small_Rock_000_LOD0,(32.21,-0.73,21.79)
24.06,클러스터 a 수거 완료,(42.34,-0.13,18.56)
24.06,[선택 이유: c] 거리: 82.0, 쓰레기 수: 683, 주변 클러스터: 0, 경로상 장애물 수: 0, 최종 점수: -1284.03,(42.34,-0.13,18.56)
24.06,클러스터 a → c,(42.34,-0.13,18.56)
24.06,알고리즘 사용됨: Predictive,(42.34,-0.13,18.56)
24.06,클러스터 c로 이동 시작,(42.34,-0.13,18.56)
35.40,클러스터 c 도착,(-25.35,-0.45,-20.96)
35.40,클러스터 c 수거 시작,(-25.35,-0.45,-20.96)
38.40,장애물 트리거 충돌: Small_Rock_002_LOD0,(-31.21,0.32,-24.84)
38.40,장애물 트리거 충돌: Small_Rock_002_LOD1,(-31.21,0.32,-24.84)
38.40,장애물 트리거 충돌: Small_Rock_002(Clone),(-31.21,0.32,-24.84)
38.40,장애물 트리거 충돌: Small_Rock_002_LOD2,(-31.21,0.32,-24.84)
55.73,시뮬레이션 강제 종료됨,(-24.02,-0.56,-19.64)
55.73,총 이동 거리: 326.48m,(-24.02,-0.56,-19.64)
55.73,2분 이내 수거 비율: 38.3% (1139 / 2975),(-24.02,-0.56,-19.64)
55.73,장애물 충돌 횟수: 8,(-24.02,-0.56,-19.64)
